trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
130775_8__271___-1961267,21:58:00,21:58:00,par_8_12543,7,,,,
130775_8__271___-1961267,22:01:00,22:01:00,par_8_20172,8,,,,
130775_8__271___-1961267,22:02:00,22:02:00,par_8_12540,9,,,,
130775_8__271___-1961267,22:03:00,22:03:00,par_8_12538,10,,,,
130775_8__271___-1961267,22:04:00,22:04:00,par_8_12536,11,,,,
130775_8__271___-1961267,22:05:00,22:05:00,par_8_12534,12,,,,
130775_8__271___-1961267,22:06:00,22:06:00,par_8_17764,13,,,,
130775_8__271___-1961267,22:08:00,22:08:00,par_8_15163,14,,,,
130775_8__271___-1961267,22:10:00,22:10:00,par_8_15161,15,,,,
130775_8__271___-1961267,22:12:00,22:12:00,par_8_17767,16,,,,
130775_8__271___-1961267,22:14:00,22:14:00,par_8_15366,17,,,,
130775_8__271___-1961267,22:15:00,22:15:00,par_8_12040,18,,,,
130775_8__271___-1961267,22:16:00,22:16:00,par_8_08999,19,,,,
130775_8__271___-1961267,22:23:00,22:23:00,par_8_12416,20,,,,
130775_8__271___-1961267,22:24:00,22:24:00,par_8_06976,21,,,,
130775_8__271___-1961267,22:26:00,22:26:00,par_8_20659,22,,,,
130775_8__271___-1961267,22:30:01,22:30:01,par_8_20399,23,,,,
130775_8__271___-1961268,22:30:00,22:30:00,par_8_07026,0,,,,
130775_8__271___-1961268,22:30:00,22:30:00,par_8_09465,1,,,,
130775_8__271___-1961268,22:31:00,22:31:00,par_8_07219,2,,,,
130775_8__271___-1961268,22:33:00,22:33:00,par_8_12415,3,,,,
130775_8__271___-1961268,22:40:00,22:40:00,par_8_08996,4,,,,
130775_8__271___-1961268,22:42:00,22:42:00,par_8_15367,5,,,,
130775_8__271___-1961268,22:46:00,22:46:00,par_8_15162,6,,,,
130775_8__271___-1961268,22:49:00,22:49:00,par_8_09444,7,,,,
130775_8__271___-1961268,22:52:00,22:52:00,par_8_17751,8,,,,
130775_8__271___-1961268,22:53:00,22:53:00,par_8_17753,9,,,,
130775_8__271___-1961268,22:53:00,22:53:00,par_8_17758,10,,,,
130775_8__271___-1961268,22:54:00,22:54:00,par_8_17759,11,,,,
130775_8__271___-1961268,22:55:00,22:55:00,par_8_18456,12,,,,
130775_8__271___-1961268,22:59:00,22:59:00,par_8_07311,13,,,,
130775_8__271___-1961268,23:15:00,23:15:00,par_8_09665,14,,,,
130775_8__271___-1961269,23:15:01,23:15:01,par_8_09665,0,,,,
130775_8__271___-1961269,23:15:00,23:15:00,par_8_09528,1,,,,
130775_8__271___-1961269,23:20:00,23:20:00,par_8_18457,2,,,,
130775_8__271___-1961269,23:21:00,23:21:00,par_8_17760,3,,,,
130775_8__271___-1961269,23:23:00,23:23:00,par_8_17757,4,,,,
130775_8__271___-1961269,23:23:00,23:23:00,par_8_17754,5,,,,
130775_8__271___-1961269,23:24:00,23:24:00,par_8_17752,6,,,,
130775_8__271___-1961269,23:29:00,23:29:00,par_8_08994,7,,,,
130775_8__271___-1961269,23:33:00,23:33:00,par_8_15161,8,,,,
130775_8__271___-1961269,23:35:00,23:35:00,par_8_17767,9,,,,
130775_8__271___-1961269,23:38:00,23:38:00,par_8_15366,10,,,,
130775_8__271___-1961269,23:40:00,23:40:00,par_8_12040,11,,,,
130775_8__271___-1961269,23:41:00,23:41:00,par_8_08999,12,,,,
130775_8__271___-1961269,23:50:00,23:50:00,par_8_12416,13,,,,
130775_8__271___-1961269,23:52:00,23:52:00,par_8_06976,14,,,,
130775_8__271___-1961269,23:54:00,23:54:00,par_8_20659,15,,,,
130775_8__271___-1961269,24:00:01,24:00:01,par_8_20399,16,,,,
130775_8__271___-1961270,00:00:00,00:00:00,par_8_07026,0,,,,
130775_8__271___-1961270,00:00:00,00:00:00,par_8_09465,1,,,,
130775_8__271___-1961270,00:01:00,00:01:00,par_8_07219,2,,,,
130775_8__271___-1961270,00:03:00,00:03:00,par_8_12415,3,,,,
130775_8__271___-1961270,00:10:00,00:10:00,par_8_08996,4,,,,
130775_8__271___-1961270,00:12:00,00:12:00,par_8_15367,5,,,,
130775_8__271___-1961270,00:16:00,00:16:00,par_8_15162,6,,,,
130775_8__271___-1961270,00:19:00,00:19:00,par_8_09444,7,,,,
130775_8__271___-1961270,00:22:00,00:22:00,par_8_17751,8,,,,
130775_8__271___-1961270,00:23:00,00:23:00,par_8_17753,9,,,,
130775_8__271___-1961270,00:23:00,00:23:00,par_8_17758,10,,,,
130775_8__271___-1961270,00:24:00,00:24:00,par_8_17759,11,,,,
130775_8__271___-1961270,00:25:00,00:25:00,par_8_18456,12,,,,
130775_8__271___-1961270,00:29:00,00:29:00,par_8_07311,13,,,,
130775_8__271___-1961270,00:45:00,00:45:00,par_8_09665,14,,,,
130775_8__271___-1961271,00:45:01,00:45:01,par_8_09665,0,,,,
130775_8__271___-1961271,00:45:00,00:45:00,par_8_09528,1,,,,
130775_8__271___-1961271,00:49:00,00:49:00,par_8_18457,2,,,,
130775_8__271___-1961271,00:50:00,00:50:00,par_8_17760,3,,,,
130775_8__271___-1961271,00:51:00,00:51:00,par_8_17757,4,,,,
130775_8__271___-1961271,00:51:00,00:51:00,par_8_17754,5,,,,
130775_8__271___-1961271,00:52:00,00:52:00,par_8_17752,6,,,,
130775_8__271___-1961271,00:56:00,00:56:00,par_8_08994,7,,,,
130775_8__271___-1961271,00:59:00,00:59:00,par_8_15161,8,,,,
130775_8__271___-1961271,01:00:00,01:00:00,par_8_17767,9,,,,
130775_8__271___-1961271,01:03:00,01:03:00,par_8_15366,10,,,,
130775_8__271___-1961271,01:05:00,01:05:00,par_8_12040,11,,,,
130775_8__271___-1961271,01:05:00,01:05:00,par_8_08999,12,,,,
130775_8__271___-1961271,01:12:00,01:12:00,par_8_12416,13,,,,
130775_8__271___-1961271,01:14:00,01:14:00,par_8_06976,14,,,,
130775_8__271___-1961271,01:15:00,01:15:00,par_8_20659,15,,,,
130775_8__271___-1961271,01:20:01,01:20:01,par_8_20399,16,,,,
130776_8__271___-1961245,15:25:00,15:25:00,par_8_07026,0,,,,
130776_8__271___-1961245,15:25:00,15:25:00,par_8_09465,1,,,,
130776_8__271___-1961245,15:26:00,15:26:00,par_8_07219,2,,,,
130776_8__271___-1961245,15:29:00,15:29:00,par_8_12415,3,,,,
130776_8__271___-1961245,15:38:00,15:38:00,par_8_08996,4,,,,
130776_8__271___-1961245,15:40:00,15:40:00,par_8_15367,5,,,,
130776_8__271___-1961245,15:44:00,15:44:00,par_8_15162,6,,,,
130776_8__271___-1961245,15:48:00,15:48:00,par_8_15164,7,,,,
130776_8__271___-1961245,15:49:00,15:49:00,par_8_17765,8,,,,
130776_8__271___-1961245,15:51:00,15:51:00,par_8_12535,9,,,,
130776_8__271___-1961245,15:52:00,15:52:00,par_8_12537,10,,,,
130776_8__271___-1961245,15:54:00,15:54:00,par_8_12539,11,,,,
130776_8__271___-1961245,15:55:00,15:55:00,par_8_12541,12,,,,
130776_8__271___-1961245,15:56:00,15:56:00,par_8_20173,13,,,,
130776_8__271___-1961245,15:59:00,15:59:00,par_8_12542,14,,,,
130776_8__271___-1961245,16:00:00,16:00:00,par_8_08993,15,,,,
130776_8__271___-1961245,16:06:00,16:06:00,par_8_07311,16,,,,
130776_8__271___-1961245,16:24:00,16:24:00,par_8_07387,17,,,,
130776_8__271___-1961245,16:28:00,16:28:00,par_8_18502,18,,,,
130776_8__271___-1961245,16:34:00,16:34:00,par_8_99302,19,,,,
130776_8__271___-1961245,16:36:00,16:36:00,par_8_99304,20,,,,
130776_8__271___-1961245,16:40:00,16:40:00,par_8_20865,21,,,,
130776_8__271___-1961246,16:40:01,16:40:01,par_8_20865,0,,,,
130776_8__271___-1961246,16:40:00,16:40:00,par_8_99303,1,,,,
130776_8__271___-1961246,16:41:00,16:41:00,par_8_99301,2,,,,
130776_8__271___-1961246,16:47:00,16:47:00,par_8_18501,3,,,,
130776_8__271___-1961246,16:49:00,16:49:00,par_8_09665,4,,,,
130776_8__271___-1961246,17:05:00,17:05:00,par_8_09528,5,,,,
130776_8__271___-1961246,17:10:00,17:10:00,par_8_12544,6,,,,
130776_8__271___-1961246,17:11:00,17:11:00,par_8_12543,7,,,,
130776_8__271___-1961246,17:14:00,17:14:00,par_8_20172,8,,,,
130776_8__271___-1961246,17:14:00,17:14:00,par_8_12540,9,,,,
130776_8__271___-1961246,17:15:00,17:15:00,par_8_12538,10,,,,
130776_8__271___-1961246,17:17:00,17:17:00,par_8_12536,11,,,,
130776_8__271___-1961246,17:18:00,17:18:00,par_8_12534,12,,,,
130776_8__271___-1961246,17:20:00,17:20:00,par_8_17764,13,,,,
130776_8__271___-1961246,17:21:00,17:21:00,par_8_15163,14,,,,
130776_8__271___-1961246,17:24:00,17:24:00,par_8_15161,15,,,,
130776_8__271___-1961246,17:25:00,17:25:00,par_8_17767,16,,,,
130776_8__271___-1961246,17:28:00,17:28:00,par_8_15366,17,,,,
130776_8__271___-1961246,17:29:00,17:29:00,par_8_12040,18,,,,
130776_8__271___-1961246,17:30:00,17:30:00,par_8_08999,19,,,,
130776_8__271___-1961246,17:37:00,17:37:00,par_8_12416,20,,,,
130776_8__271___-1961246,17:39:00,17:39:00,par_8_06976,21,,,,
130776_8__271___-1961246,17:40:00,17:40:00,par_8_20659,22,,,,
130776_8__271___-1961246,17:45:01,17:45:01,par_8_20399,23,,,,
130776_8__271___-1961247,17:45:00,17:45:00,par_8_07026,0,,,,
130776_8__271___-1961247,17:45:00,17:45:00,par_8_09465,1,,,,
130776_8__271___-1961247,17:46:00,17:46:00,par_8_07219,2,,,,
130776_8__271___-1961247,17:49:00,17:49:00,par_8_12415,3,,,,
130776_8__271___-1961247,17:58:00,17:58:00,par_8_08996,4,,,,
130776_8__271___-1961247,18:00:00,18:00:00,par_8_15367,5,,,,
130776_8__271___-1961247,18:04:00,18:04:00,par_8_15162,6,,,,
130776_8__271___-1961247,18:08:00,18:08:00,par_8_15164,7,,,,
130776_8__271___-1961247,18:09:00,18:09:00,par_8_17765,8,,,,
130776_8__271___-1961247,18:11:00,18:11:00,par_8_12535,9,,,,
130776_8__271___-1961247,18:12:00,18:12:00,par_8_12537,10,,,,
130776_8__271___-1961247,18:14:00,18:14:00,par_8_12539,11,,,,
130776_8__271___-1961247,18:15:00,18:15:00,par_8_12541,12,,,,
130776_8__271___-1961247,18:16:00,18:16:00,par_8_20173,13,,,,
130776_8__271___-1961247,18:19:00,18:19:00,par_8_12542,14,,,,
130776_8__271___-1961247,18:20:00,18:20:00,par_8_08993,15,,,,
130776_8__271___-1961247,18:26:00,18:26:00,par_8_07311,16,,,,
130776_8__271___-1961247,18:44:00,18:44:00,par_8_07387,17,,,,
130776_8__271___-1961247,18:48:00,18:48:00,par_8_18502,18,,,,
130776_8__271___-1961247,18:54:00,18:54:00,par_8_99302,19,,,,
130776_8__271___-1961247,18:56:00,18:56:00,par_8_99304,20,,,,
130776_8__271___-1961247,19:00:00,19:00:00,par_8_20865,21,,,,
130776_8__271___-1961248,19:00:01,19:00:01,par_8_20865,0,,,,
130776_8__271___-1961248,19:00:00,19:00:00,par_8_99303,1,,,,
130776_8__271___-1961248,19:01:00,19:01:00,par_8_99301,2,,,,
130776_8__271___-1961248,19:06:00,19:06:00,par_8_18501,3,,,,
130776_8__271___-1961248,19:09:00,19:09:00,par_8_09665,4,,,,
130776_8__271___-1961248,19:23:00,19:23:00,par_8_09528,5,,,,
130776_8__271___-1961248,19:27:00,19:27:00,par_8_12544,6,,,,
130776_8__271___-1961248,19:28:00,19:28:00,par_8_12543,7,,,,
130776_8__271___-1961248,19:31:00,19:31:00,par_8_20172,8,,,,
130776_8__271___-1961248,19:32:00,19:32:00,par_8_12540,9,,,,
130776_8__271___-1961248,19:33:00,19:33:00,par_8_12538,10,,,,
130776_8__271___-1961248,19:34:00,19:34:00,par_8_12536,11,,,,
130776_8__271___-1961248,19:35:00,19:35:00,par_8_12534,12,,,,
130776_8__271___-1961248,19:36:00,19:36:00,par_8_17764,13,,,,
130776_8__271___-1961248,19:38:00,19:38:00,par_8_15163,14,,,,
130776_8__271___-1961248,19:40:00,19:40:00,par_8_15161,15,,,,
130776_8__271___-1961248,19:42:00,19:42:00,par_8_17767,16,,,,
130776_8__271___-1961248,19:44:00,19:44:00,par_8_15366,17,,,,
130776_8__271___-1961248,19:45:00,19:45:00,par_8_12040,18,,,,
130776_8__271___-1961248,19:46:00,19:46:00,par_8_08999,19,,,,
130776_8__271___-1961248,19:53:00,19:53:00,par_8_12416,20,,,,
130776_8__271___-1961248,19:54:00,19:54:00,par_8_06976,21,,,,
130776_8__271___-1961248,19:56:00,19:56:00,par_8_20659,22,,,,
130776_8__271___-1961248,20:00:01,20:00:01,par_8_20399,23,,,,
130776_8__271___-1961249,20:00:00,20:00:00,par_8_07026,0,,,,
130776_8__271___-1961249,20:00:00,20:00:00,par_8_09465,1,,,,
130776_8__271___-1961249,20:01:00,20:01:00,par_8_07219,2,,,,
130776_8__271___-1961249,20:03:00,20:03:00,par_8_12415,3,,,,
130776_8__271___-1961249,20:09:00,20:09:00,par_8_08996,4,,,,
130776_8__271___-1961249,20:10:00,20:10:00,par_8_15367,5,,,,
130776_8__271___-1961249,20:14:00,20:14:00,par_8_15162,6,,,,
130776_8__271___-1961249,20:17:00,20:17:00,par_8_09444,7,,,,
130776_8__271___-1961249,20:19:00,20:19:00,par_8_17751,8,,,,
130776_8__271___-1961249,20:20:00,20:20:00,par_8_17753,9,,,,
130776_8__271___-1961249,20:21:00,20:21:00,par_8_17758,10,,,,
130776_8__271___-1961249,20:22:00,20:22:00,par_8_17759,11,,,,
130776_8__271___-1961249,20:22:00,20:22:00,par_8_18456,12,,,,
130776_8__271___-1961249,20:26:00,20:26:00,par_8_07311,13,,,,
130776_8__271___-1961249,20:40:00,20:40:00,par_8_09665,14,,,,
130776_8__271___-1961250,20:40:01,20:40:01,par_8_09665,0,,,,
130776_8__271___-1961250,20:40:00,20:40:00,par_8_09528,1,,,,
130776_8__271___-1961250,20:46:00,20:46:00,par_8_18457,2,,,,
130776_8__271___-1961250,20:47:00,20:47:00,par_8_17760,3,,,,
130776_8__271___-1961250,20:49:00,20:49:00,par_8_17757,4,,,,
130776_8__271___-1961250,20:49:00,20:49:00,par_8_17754,5,,,,
130776_8__271___-1961250,20:50:00,20:50:00,par_8_17752,6,,,,
130776_8__271___-1961250,20:55:00,20:55:00,par_8_08994,7,,,,
130776_8__271___-1961250,21:00:00,21:00:00,par_8_15161,8,,,,
130776_8__271___-1961250,21:02:00,21:02:00,par_8_17767,9,,,,
130776_8__271___-1961250,21:06:00,21:06:00,par_8_15366,10,,,,
130776_8__271___-1961250,21:08:00,21:08:00,par_8_12040,11,,,,
130776_8__271___-1961250,21:09:00,21:09:00,par_8_08999,12,,,,
130776_8__271___-1961250,21:19:00,21:19:00,par_8_12416,13,,,,
130776_8__271___-1961250,21:21:00,21:21:00,par_8_06976,14,,,,
130776_8__271___-1961250,21:24:00,21:24:00,par_8_20659,15,,,,
130776_8__271___-1961250,21:30:01,21:30:01,par_8_20399,16,,,,
130776_8__271___-1961251,21:30:00,21:30:00,par_8_07026,0,,,,
130776_8__271___-1961251,21:30:00,21:30:00,par_8_09465,1,,,,
130776_8__271___-1961251,21:31:00,21:31:00,par_8_07219,2,,,,
130776_8__271___-1961251,21:33:00,21:33:00,par_8_12415,3,,,,
130776_8__271___-1961251,21:40:00,21:40:00,par_8_08996,4,,,,
130776_8__271___-1961251,21:42:00,21:42:00,par_8_15367,5,,,,
130776_8__271___-1961251,21:45:00,21:45:00,par_8_15162,6,,,,
130776_8__271___-1961251,21:48:00,21:48:00,par_8_15164,7,,,,
130776_8__271___-1961251,21:49:00,21:49:00,par_8_17765,8,,,,
130776_8__271___-1961251,21:51:00,21:51:00,par_8_12535,9,,,,
130776_8__271___-1961251,21:52:00,21:52:00,par_8_12537,10,,,,
130776_8__271___-1961251,21:53:00,21:53:00,par_8_12539,11,,,,
130776_8__271___-1961251,21:54:00,21:54:00,par_8_12541,12,,,,
130776_8__271___-1961251,21:54:00,21:54:00,par_8_20173,13,,,,
130776_8__271___-1961251,21:57:00,21:57:00,par_8_12542,14,,,,
130776_8__271___-1961251,21:58:00,21:58:00,par_8_08993,15,,,,
130776_8__271___-1961251,22:03:00,22:03:00,par_8_07311,16,,,,
130776_8__271___-1961251,22:17:00,22:17:00,par_8_07387,17,,,,
130776_8__271___-1961251,22:20:00,22:20:00,par_8_18502,18,,,,
130776_8__271___-1961251,22:25:00,22:25:00,par_8_99302,19,,,,
130776_8__271___-1961251,22:27:00,22:27:00,par_8_99304,20,,,,
130776_8__271___-1961251,22:30:00,22:30:00,par_8_20865,21,,,,
130776_8__271___-1961252,22:30:01,22:30:01,par_8_20865,0,,,,
130776_8__271___-1961252,22:30:00,22:30:00,par_8_99303,1,,,,
130776_8__271___-1961252,22:31:00,22:31:00,par_8_99301,2,,,,
130776_8__271___-1961252,22:36:00,22:36:00,par_8_18501,3,,,,
130776_8__271___-1961252,22:39:00,22:39:00,par_8_09665,4,,,,
130776_8__271___-1961252,22:53:00,22:53:00,par_8_09528,5,,,,
130776_8__271___-1961252,22:57:00,22:57:00,par_8_12544,6,,,,
130776_8__271___-1961252,22:58:00,22:58:00,par_8_12543,7,,,,
130776_8__271___-1961252,23:01:00,23:01:00,par_8_20172,8,,,,
130776_8__271___-1961252,23:02:00,23:02:00,par_8_12540,9,,,,
130776_8__271___-1961252,23:03:00,23:03:00,par_8_12538,10,,,,
130776_8__271___-1961252,23:04:00,23:04:00,par_8_12536,11,,,,
130776_8__271___-1961252,23:05:00,23:05:00,par_8_12534,12,,,,
130776_8__271___-1961252,23:06:00,23:06:00,par_8_17764,13,,,,
130776_8__271___-1961252,23:08:00,23:08:00,par_8_15163,14,,,,
130776_8__271___-1961252,23:10:00,23:10:00,par_8_15161,15,,,,
130776_8__271___-1961252,23:12:00,23:12:00,par_8_17767,16,,,,
130776_8__271___-1961252,23:14:00,23:14:00,par_8_15366,17,,,,
130776_8__271___-1961252,23:15:00,23:15:00,par_8_12040,18,,,,
130776_8__271___-1961252,23:16:00,23:16:00,par_8_08999,19,,,,
130776_8__271___-1961252,23:23:00,23:23:00,par_8_12416,20,,,,
130776_8__271___-1961252,23:24:00,23:24:00,par_8_06976,21,,,,
130776_8__271___-1961252,23:26:00,23:26:00,par_8_20659,22,,,,
130776_8__271___-1961252,23:30:01,23:30:01,par_8_20399,23,,,,
130776_8__271___-1961253,23:30:00,23:30:00,par_8_07026,0,,,,
130776_8__271___-1961253,23:30:00,23:30:00,par_8_09465,1,,,,
130776_8__271___-1961253,23:31:00,23:31:00,par_8_07219,2,,,,
130776_8__271___-1961253,23:33:00,23:33:00,par_8_12415,3,,,,
130776_8__271___-1961253,23:40:00,23:40:00,par_8_08996,4,,,,
130776_8__271___-1961253,23:42:00,23:42:00,par_8_15367,5,,,,
130776_8__271___-1961253,23:46:00,23:46:00,par_8_15162,6,,,,
130776_8__271___-1961253,23:49:00,23:49:00,par_8_09444,7,,,,
130776_8__271___-1961253,23:52:00,23:52:00,par_8_17751,8,,,,
130776_8__271___-1961253,23:53:00,23:53:00,par_8_17753,9,,,,
130776_8__271___-1961253,23:53:00,23:53:00,par_8_17758,10,,,,
130776_8__271___-1961253,23:54:00,23:54:00,par_8_17759,11,,,,
130776_8__271___-1961253,23:55:00,23:55:00,par_8_18456,12,,,,
130776_8__271___-1961253,23:59:00,23:59:00,par_8_07311,13,,,,
130776_8__271___-1961253,24:15:00,24:15:00,par_8_09665,14,,,,
130776_8__271___-1961254,00:15:00,00:15:00,par_8_09665,0,,,,
130776_8__271___-1961254,00:15:00,00:15:00,par_8_09528,1,,,,
130776_8__271___-1961254,00:20:00,00:20:00,par_8_18457,2,,,,
130776_8__271___-1961254,00:21:00,00:21:00,par_8_17760,3,,,,
130776_8__271___-1961254,00:23:00,00:23:00,par_8_17757,4,,,,
130776_8__271___-1961254,00:23:00,00:23:00,par_8_17754,5,,,,
130776_8__271___-1961254,00:24:00,00:24:00,par_8_17752,6,,,,
130776_8__271___-1961254,00:29:00,00:29:00,par_8_08994,7,,,,
130776_8__271___-1961254,00:33:00,00:33:00,par_8_15161,8,,,,
130776_8__271___-1961254,00:35:00,00:35:00,par_8_17767,9,,,,
130776_8__271___-1961254,00:38:00,00:38:00,par_8_15366,10,,,,
130776_8__271___-1961254,00:40:00,00:40:00,par_8_12040,11,,,,
130776_8__271___-1961254,00:41:00,00:41:00,par_8_08999,12,,,,
130776_8__271___-1961254,00:50:00,00:50:00,par_8_12416,13,,,,
130776_8__271___-1961254,00:52:00,00:52:00,par_8_06976,14,,,,
130776_8__271___-1961254,00:54:00,00:54:00,par_8_20659,15,,,,
130776_8__271___-1961254,01:00:00,01:00:00,par_8_20399,16,,,,
130782_8__271___-1961237,08:50:00,08:50:00,par_8_07026,0,,,,
130782_8__271___-1961237,08:50:00,08:50:00,par_8_09465,1,,,,
130782_8__271___-1961237,08:51:00,08:51:00,par_8_07219,2,,,,
130782_8__271___-1961237,08:54:00,08:54:00,par_8_12415,3,,,,
130782_8__271___-1961237,09:01:00,09:01:00,par_8_08996,4,,,,
130782_8__271___-1961237,09:03:00,09:03:00,par_8_15367,5,,,,
130782_8__271___-1961237,09:07:00,09:07:00,par_8_15162,6,,,,
130782_8__271___-1961237,09:11:00,09:11:00,par_8_09444,7,,,,
130782_8__271___-1961237,09:14:00,09:14:00,par_8_17751,8,,,,
130782_8__271___-1961237,09:15:00,09:15:00,par_8_17753,9,,,,
130782_8__271___-1961237,09:16:00,09:16:00,par_8_17758,10,,,,
130782_8__271___-1961237,09:17:00,09:17:00,par_8_17759,11,,,,
130782_8__271___-1961237,09:18:00,09:18:00,par_8_18456,12,,,,
130782_8__271___-1961237,09:23:00,09:23:00,par_8_07311,13,,,,
130782_8__271___-1961237,09:40:00,09:40:00,par_8_09665,14,,,,
130782_8__271___-1961238,09:40:01,09:40:01,par_8_09665,0,,,,
130782_8__271___-1961238,09:40:00,09:40:00,par_8_09528,1,,,,
130782_8__271___-1961238,09:46:00,09:46:00,par_8_18457,2,,,,
130782_8__271___-1961238,09:47:00,09:47:00,par_8_17760,3,,,,
130782_8__271___-1961238,09:49:00,09:49:00,par_8_17757,4,,,,
130782_8__271___-1961238,09:49:00,09:49:00,par_8_17754,5,,,,
130782_8__271___-1961238,09:50:00,09:50:00,par_8_17752,6,,,,
130782_8__271___-1961238,09:55:00,09:55:00,par_8_08994,7,,,,
130782_8__271___-1961238,10:00:00,10:00:00,par_8_15161,8,,,,
130782_8__271___-1961238,10:02:00,10:02:00,par_8_17767,9,,,,
130782_8__271___-1961238,10:06:00,10:06:00,par_8_15366,10,,,,
130782_8__271___-1961238,10:08:00,10:08:00,par_8_12040,11,,,,
130782_8__271___-1961238,10:09:00,10:09:00,par_8_08999,12,,,,
130782_8__271___-1961238,10:19:00,10:19:00,par_8_12416,13,,,,
130782_8__271___-1961238,10:21:00,10:21:00,par_8_06976,14,,,,
130782_8__271___-1961238,10:24:00,10:24:00,par_8_20659,15,,,,
130782_8__271___-1961238,10:30:01,10:30:01,par_8_20399,16,,,,
130782_8__271___-1961239,10:30:00,10:30:00,par_8_07026,0,,,,
130782_8__271___-1961239,10:30:00,10:30:00,par_8_09465,1,,,,
130782_8__271___-1961239,10:31:00,10:31:00,par_8_07219,2,,,,
130782_8__271___-1961239,10:34:00,10:34:00,par_8_12415,3,,,,
130782_8__271___-1961239,10:41:00,10:41:00,par_8_08996,4,,,,
130782_8__271___-1961239,10:43:00,10:43:00,par_8_15367,5,,,,
130782_8__271___-1961239,10:47:00,10:47:00,par_8_15162,6,,,,
130782_8__271___-1961239,10:51:00,10:51:00,par_8_09444,7,,,,
130782_8__271___-1961239,10:54:00,10:54:00,par_8_17751,8,,,,
130782_8__271___-1961239,10:55:00,10:55:00,par_8_17753,9,,,,
130782_8__271___-1961239,10:56:00,10:56:00,par_8_17758,10,,,,
130782_8__271___-1961239,10:57:00,10:57:00,par_8_17759,11,,,,
130782_8__271___-1961239,10:58:00,10:58:00,par_8_18456,12,,,,
130782_8__271___-1961239,11:03:00,11:03:00,par_8_07311,13,,,,
130782_8__271___-1961239,11:20:00,11:20:00,par_8_09665,14,,,,
130782_8__271___-1961240,11:20:01,11:20:01,par_8_09665,0,,,,
130782_8__271___-1961240,11:20:00,11:20:00,par_8_09528,1,,,,
130782_8__271___-1961240,11:25:00,11:25:00,par_8_18457,2,,,,
130782_8__271___-1961240,11:26:00,11:26:00,par_8_17760,3,,,,
130782_8__271___-1961240,11:27:00,11:27:00,par_8_17757,4,,,,
130782_8__271___-1961240,11:27:00,11:27:00,par_8_17754,5,,,,
130782_8__271___-1961240,11:28:00,11:28:00,par_8_17752,6,,,,
130782_8__271___-1961240,11:32:00,11:32:00,par_8_08994,7,,,,
130782_8__271___-1961240,11:36:00,11:36:00,par_8_15161,8,,,,
130782_8__271___-1961240,11:38:00,11:38:00,par_8_17767,9,,,,
130782_8__271___-1961240,11:40:00,11:40:00,par_8_15366,10,,,,
130782_8__271___-1961240,11:42:00,11:42:00,par_8_12040,11,,,,
130782_8__271___-1961240,11:43:00,11:43:00,par_8_08999,12,,,,
130782_8__271___-1961240,11:51:00,11:51:00,par_8_12416,13,,,,
130782_8__271___-1961240,11:53:00,11:53:00,par_8_06976,14,,,,
130782_8__271___-1961240,11:55:00,11:55:00,par_8_20659,15,,,,
130782_8__271___-1961240,12:00:01,12:00:01,par_8_20399,16,,,,
130782_8__271___-1961241,12:00:00,12:00:00,par_8_07026,0,,,,
130782_8__271___-1961241,12:00:00,12:00:00,par_8_09465,1,,,,
130782_8__271___-1961241,12:01:00,12:01:00,par_8_07219,2,,,,
130782_8__271___-1961241,12:03:00,12:03:00,par_8_12415,3,,,,
130782_8__271___-1961241,12:10:00,12:10:00,par_8_08996,4,,,,
130782_8__271___-1961241,12:12:00,12:12:00,par_8_15367,5,,,,
130782_8__271___-1961241,12:16:00,12:16:00,par_8_15162,6,,,,
130782_8__271___-1961241,12:19:00,12:19:00,par_8_09444,7,,,,
130782_8__271___-1961241,12:22:00,12:22:00,par_8_17751,8,,,,
130782_8__271___-1961241,12:23:00,12:23:00,par_8_17753,9,,,,
130782_8__271___-1961241,12:23:00,12:23:00,par_8_17758,10,,,,
130782_8__271___-1961241,12:24:00,12:24:00,par_8_17759,11,,,,
130782_8__271___-1961241,12:25:00,12:25:00,par_8_18456,12,,,,
130782_8__271___-1961241,12:29:00,12:29:00,par_8_07311,13,,,,
130782_8__271___-1961241,12:45:00,12:45:00,par_8_09665,14,,,,
130782_8__271___-1961242,12:45:01,12:45:01,par_8_09665,0,,,,
130782_8__271___-1961242,12:45:00,12:45:00,par_8_09528,1,,,,
130782_8__271___-1961242,12:50:00,12:50:00,par_8_18457,2,,,,
130782_8__271___-1961242,12:51:00,12:51:00,par_8_17760,3,,,,
130782_8__271___-1961242,12:52:00,12:52:00,par_8_17757,4,,,,
130782_8__271___-1961242,12:52:00,12:52:00,par_8_17754,5,,,,
130782_8__271___-1961242,12:53:00,12:53:00,par_8_17752,6,,,,
130782_8__271___-1961242,12:57:00,12:57:00,par_8_08994,7,,,,
130782_8__271___-1961242,13:01:00,13:01:00,par_8_15161,8,,,,
130782_8__271___-1961242,13:03:00,13:03:00,par_8_17767,9,,,,
130782_8__271___-1961242,13:05:00,13:05:00,par_8_15366,10,,,,
130782_8__271___-1961242,13:07:00,13:07:00,par_8_12040,11,,,,
130782_8__271___-1961242,13:08:00,13:08:00,par_8_08999,12,,,,
130782_8__271___-1961242,13:16:00,13:16:00,par_8_12416,13,,,,
