route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__510___,25_8__510___,25_8__510___-8__510____1_12:30:00_2_xc__13_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,25_8__510___,25_8__510___-8__510____1_13:30:00_1_-__16_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_-_IT_1,0
8__510___,25_8__510___,25_8__510___-8__510____1_14:30:00_2_xc__17_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,25_8__510___,25_8__510___-8__510____5_06:15:00_2_bc__1_8__510___,AV.ALCALDE JOSÉ ARANDA-AV.POLVORANCA,510 ALCORCÓN (por urb. El Bosque y Campodón),1,,8__510____2_bc_IT_2,0
8__510___,25_8__510___,25_8__510___-8__510____5_08:00:00_1_xc__2_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,25_8__510___,25_8__510___-8__510____5_09:00:00_2_xc__3_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,25_8__510___,25_8__510___-8__510____5_10:00:00_1_xc__4_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,25_8__510___,25_8__510___-8__510____5_11:00:00_2_xc__5_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,25_8__510___,25_8__510___-8__510____5_12:00:00_1_xc__6_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,25_8__510___,25_8__510___-8__510____5_13:00:00_2_xc__7_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____6_14:00:00_1_xc__8_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____6_15:00:00_2_xc__9_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____6_16:00:00_1_xc__10_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____6_17:00:00_2_xc__11_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____6_18:00:00_1_xc__12_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____6_19:00:00_2_xc__13_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____6_20:00:00_1_xc__14_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____6_21:00:00_2_xc__15_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____1_15:30:00_1_-__20_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_-_IT_1,0
8__510___,26_8__510___,26_8__510___-8__510____1_16:30:00_2_xc__21_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____1_17:30:00_1_-__24_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_-_IT_1,0
8__510___,26_8__510___,26_8__510___-8__510____1_18:30:00_2_xc__25_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____1_19:30:00_1_-__28_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_-_IT_1,0
8__510___,26_8__510___,26_8__510___-8__510____1_20:30:00_2_xc__29_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____1_21:30:00_1_-__32_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_-_IT_1,0
8__510___,26_8__510___,26_8__510___-8__510____1_22:30:00_2_xc__33_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____5_14:00:00_1_xc__8_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____5_15:00:00_2_xc__9_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____5_16:00:00_1_xc__10_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____5_17:00:00_2_xc__11_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____5_18:00:00_1_xc__12_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____5_19:00:00_2_xc__13_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____5_20:00:00_1_xc__14_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,26_8__510___,26_8__510___-8__510____5_21:00:00_2_xc__15_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____6_07:00:00_1_xc__1_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____6_08:00:00_2_xc__2_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____6_09:00:00_1_xc__3_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____6_10:00:00_2_xc__4_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____6_11:00:00_1_xc__5_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____6_12:00:00_2_xc__6_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____6_13:00:00_1_xc__7_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____6_14:00:00_2_xc__8_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____1_07:00:00_1_c.__3_8__510___,GUADIANA-RIO DUERO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_c._IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____1_08:00:00_2_m.__4_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____1_09:00:00_1_cm__7_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____1_10:00:00_2_m.__8_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____1_11:00:00_1_cm__11_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____1_12:00:00_2_m.__12_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____1_13:00:00_1_cm__15_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____1_14:00:00_2_m.__16_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____5_07:00:00_1_xc__1_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____5_08:00:00_2_xc__2_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____5_09:00:00_1_xc__3_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____5_10:00:00_2_xc__4_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____5_11:00:00_1_xc__5_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____5_12:00:00_2_xc__6_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____5_13:00:00_1_xc__7_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,27_8__510___,27_8__510___-8__510____5_14:00:00_2_xc__8_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____6_15:00:00_1_xc__9_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____6_16:00:00_2_xc__10_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____6_17:00:00_1_xc__11_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____6_18:00:00_2_xc__12_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____6_19:00:00_1_xc__13_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____6_20:00:00_2_xc__14_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____6_21:00:00_1_xc__15_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____6_22:00:00_2_xc__16_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____1_15:00:00_1_cm__19_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____1_16:00:00_2_m.__20_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____1_17:00:00_1_cm__23_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____1_18:00:00_2_m.__24_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____1_19:00:00_1_cm__27_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____1_20:00:00_2_m.__28_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____1_21:00:00_1_cm__31_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____1_22:00:00_2_m.__32_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____5_15:00:00_1_xc__9_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____5_16:00:00_2_xc__10_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____5_17:00:00_1_xc__11_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____5_18:00:00_2_xc__12_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____5_19:00:00_1_xc__13_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____5_20:00:00_2_xc__14_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____5_21:00:00_1_xc__15_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,28_8__510___,28_8__510___-8__510____5_22:00:00_2_xc__16_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,711_8__510___,711_8__510___-8__510____6_22:00:00_1_xc__16_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,711_8__510___,711_8__510___-8__510____6_23:00:00_2_xc__17_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,711_8__510___,711_8__510___-8__510____5_22:00:00_1_xc__16_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Cerrón,0,,8__510____1_xc_IT_2,0
8__510___,711_8__510___,711_8__510___-8__510____5_23:00:00_2_xc__17_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,712_8__510___,712_8__510___-8__510____6_23:00:00_1_xcb__17_8__510___,TAJO-UNIVERSIDAD,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Campodón y urb. El B,0,,8__510____1_xcb_IT_2,0
8__510___,712_8__510___,712_8__510___-8__510____5_23:00:00_1_xcb__17_8__510___,TAJO-UNIVERSIDAD,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón y por Campodón y urb. El B,0,,8__510____1_xcb_IT_2,0
8__510___,23_8__510___,23_8__510___-8__510____1_06:00:00_1_c.__1_8__510___,GUADIANA-RIO DUERO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_c._IT_2,0
8__510___,23_8__510___,23_8__510___-8__510____1_07:00:00_2_m.__2_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,23_8__510___,23_8__510___-8__510____1_08:00:00_1_cm__5_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,23_8__510___,23_8__510___-8__510____1_09:00:00_2_m.__6_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,23_8__510___,23_8__510___-8__510____1_10:00:00_1_cm__9_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,23_8__510___,23_8__510___-8__510____1_11:00:00_2_m.__10_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,23_8__510___,23_8__510___-8__510____1_12:00:00_1_cm__13_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,23_8__510___,23_8__510___-8__510____1_13:00:00_2_m.__14_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,239_8__510___,239_8__510___-8__510____1_14:30:00_1_-__18_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_-_IT_1,0
8__510___,239_8__510___,239_8__510___-8__510____1_15:30:00_2_xc__19_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,239_8__510___,239_8__510___-8__510____1_16:30:00_1_-__22_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_-_IT_1,0
8__510___,239_8__510___,239_8__510___-8__510____1_17:30:00_2_xc__23_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,239_8__510___,239_8__510___-8__510____1_18:30:00_1_-__26_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_-_IT_1,0
8__510___,239_8__510___,239_8__510___-8__510____1_19:30:00_2_xc__27_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,239_8__510___,239_8__510___-8__510____1_20:30:00_1_-__30_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque),0,,8__510____1_-_IT_1,0
8__510___,239_8__510___,239_8__510___-8__510____1_21:30:00_2_xc__31_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,510 ALCORCÓN,1,,8__510____2_xc_IT_2,0
8__510___,24_8__510___,24_8__510___-8__510____1_14:00:00_1_cm__17_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,24_8__510___,24_8__510___-8__510____1_15:00:00_2_m.__18_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,24_8__510___,24_8__510___-8__510____1_16:00:00_1_cm__21_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,24_8__510___,24_8__510___-8__510____1_17:00:00_2_m.__22_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,24_8__510___,24_8__510___-8__510____1_18:00:00_1_cm__25_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,24_8__510___,24_8__510___-8__510____1_19:00:00_2_m.__26_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,24_8__510___,24_8__510___-8__510____1_20:00:00_1_cm__29_8__510___,GUADIANA-RIO DUERO,lv 510 VILLAVICIOSA DE ODÓN (urb. El Bosque) por c. Ebro,0,,8__510____1_cm_IT_2,0
8__510___,24_8__510___,24_8__510___-8__510____1_21:00:00_2_m.__30_8__510___,BERLÍN-EST.ALCORCÓN CENTRAL,lv 510 ALCORCÓN (por c. Miño),1,,8__510____2_m._IT_2,0
8__510___,53_8__510___,53_8__510___-8__510____1_06:30:00_1_x.__2_8__510___,GUADIANA-COLEGIO,510 VILLAVICIOSA DE ODÓN (urb. El Bosque) sin paso por Hospital Alcorcón,0,,8__510____1_x._IT_2,0
