stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_8_08930,08930,REAL DE SAN SEBASTIÁN-AMARGURA,Calle   Real de San Sebastián 27,40.4021148681641,-3.99621033668518,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08931,08931,REAL DE SAN SEBASTIÁN-AMARGURA,Calle   Real de San Sebastián 29,40.4019165039063,-3.99627804756165,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08932,08932,REAL DE SAN SEBASTIÁN-CARIDAD,Calle   Real de San Sebastián 2,40.4047164916992,-3.99760389328003,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08933,08933,REAL DE SAN SEBASTIÁN-CARIDAD,Calle   Real de San Sebastián 2,40.4043998718262,-3.9976818561554,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08934,08934,PºDE RONDA-DAVID ALARZA,Paseo de Ronda 25,40.4071884155273,-3.99813532829285,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08935,08935,PZA.ALTOZANO-MADRID,Plaza   Altozano 5,40.4068832397461,-3.99890875816345,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08980,08980,CTRA.M513-URB.GUADAMONTE,Ctra   Boadilla del Monte 12500,40.4126200446228,-3.95568255809292,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08981,08981,AV.RÍO-URB.GUADAMONTE,Ctra   Boadilla del Monte 12600,40.4120167579677,-3.95673475099647,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10483,10483,CTRA.M513-URB.RAYA DEL PALANCAR,Ctra   Boadilla del Monte 12000,40.4134008501996,-3.95057843232586,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10485,10485,CTRA.M513-URB.RAYA DEL PALANCAR,Ctra   Boadilla del Monte 12100,40.412510232578,-3.95152056146173,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12153,12153,CTRA.M513-LA CHOPERA,Ctra   M-513 (De la A-5 a Brunete por Boadilla) 13400,40.4092826391899,-3.96593577428554,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12154,12154,CTRA.M513-GRANJA ESCUELA,Ctra   M-513 (De la A-5 a Brunete por Boadilla) 13100,40.4098658131006,-3.96190168976924,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15069,15069,CTRA.M513-GRANJA ESCUELA,Ctra   M-513 (De la A-5 a Brunete por Boadilla) 14,40.4095755834441,-3.9632175265207,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15070,15070,CTRA.M513-LA CHOPERA,Ctra   M-513 (De la A-5 a Brunete por Boadilla) 19,40.4087823538943,-3.96866281048175,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17683,17683,AV.OLIVA-MORENO TORROBA,Avda   Oliva 67,40.4476403573218,-3.87569729620521,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17725,17725,AV.OLIVA-RUPERTO CHAPÍ,Avda   Oliva 63,40.4474941947137,-3.86999980946942,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17923,17923,J.RODRIGO-HOSPITAL PUERTA DE HIERRO,Calle   Joaquín Rodrigo 1,40.4488069361189,-3.87511102971141,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17924,17924,J.RODRIGO-HOSPITAL PUERTA DE HIERRO,Calle   Joaquín Rodrigo 1,40.4487682971819,-3.87664353165567,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17926,17926,RUPERTO CHAPÍ-AV.OLIVA,Calle   Ruperto Chapí SN,40.4481009219051,-3.86958311383989,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20616,20616,LEÓN FELIPE-EMILIA PARDO BAZÁN,Calle   León Felipe 4,40.4249229431152,-3.97773265838623,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20617,20617,ANTONIO MACHADO-CAMINO RAYA,Calle   Antonio Machado 1,40.4235572814941,-3.97587394714355,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20618,20618,RONDA DE LA RAYA-AZOR,Ronda   Raya 18,40.4243316650391,-3.97593235969543,B3,http://www.crtm.es,0,,Europe/Madrid,0
