shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8__827_A___1_c._IT_2,40.5468117898852,-3.65046899807777,1000001,0
8__827_A___1_c._IT_2,40.5472991662537,-3.65040420909306,1000002,0.054378615841
8__827_A___1_c._IT_2,40.5475758649916,-3.65035031070838,1000003,0.1398093787
8__827_A___1_c._IT_2,40.5476875365362,-3.65031485821027,1000004,0.2379945565
8__827_A___1_c._IT_2,40.5477834005792,-3.65025837511721,1000005,0.34784653588
8__827_A___1_c._IT_2,40.5478275408808,-3.65019617635702,1000006,0.464892058509
8__827_A___1_c._IT_2,40.547847648993,-3.65012215366413,1000007,0.588591162739
8__827_A___1_c._IT_2,40.5478607369404,-3.65005396919675,1000008,0.718243890546
8__827_A___1_c._IT_2,40.54788414793,-3.64997972916753,1000009,0.854698993265
8__827_A___1_c._IT_2,40.5478904142598,-3.64996455728923,1000010,0.992615026252
8__827_A___1_c._IT_2,40.547914354363,-3.64990659051061,1000011,1.136112715611
8__827_A___1_c._IT_2,40.5479528155269,-3.6498491549638,1000012,1.286081938219
8__827_A___1_c._IT_2,40.5479684068074,-3.64983976677209,1000013,1.43795571178
8__827_A___1_c._IT_2,40.548000956147,-3.64982016507957,1000014,1.593805627391
8__827_A___1_c._IT_2,40.5480344702616,-3.64981290938433,1000015,1.753426165046
8__827_A___1_c._IT_2,40.5480390388109,-3.64981192017048,1000016,1.913560705133
8__827_A___1_c._IT_2,40.5480710520265,-3.6498049889064,1000017,2.077297010378
8__827_A___1_c._IT_2,40.5481415343503,-3.64980487534999,1000018,2.248857205081
8__827_A___1_c._IT_2,40.5481792752192,-3.64980085863254,1000019,2.424620605136
8__827_A___1_c._IT_2,40.5482042771491,-3.64979819739379,1000020,2.603168475447
8__827_A___1_c._IT_2,40.5482559017535,-3.64977236242459,1000021,2.787850286785
8__827_A___1_c._IT_2,40.548308637016,-3.64973053085662,1000022,2.979374216275
8__827_A___1_c._IT_2,40.5483439195284,-3.64969492568695,1000023,3.175840706167
8__827_A___1_c._IT_2,40.5485430655213,-3.64941405728512,1000024,3.404777272624
8__827_A___1_c._IT_2,40.5485430655213,-3.64941405728512,2000001,3.404777272624
8__827_A___1_c._IT_2,40.5497947899012,-3.64759597098443,2000002,3.612156133536
8__827_A___1_c._IT_2,40.5498108367464,-3.64755059694194,2000003,3.823769853831
8__827_A___1_c._IT_2,40.5498107030994,-3.64755097476454,2000004,4.035418838414
8__827_A___1_c._IT_2,40.5498069782959,-3.64746861061249,2000005,4.254054194938
8__827_A___1_c._IT_2,40.5498279755692,-3.6473880080749,2000006,4.479901536763
8__827_A___1_c._IT_2,40.549872690604,-3.64732039252341,2000007,4.713326227234
8__827_A___1_c._IT_2,40.5499258966044,-3.64728121044111,2000008,4.953525099542
8__827_A___1_c._IT_2,40.5499854395168,-3.64726902626547,2000009,5.200413560424
8__827_A___1_c._IT_2,40.5500374533137,-3.64724967984111,2000010,5.453303697307
8__827_A___1_c._IT_2,40.550088521098,-3.64720622530414,2000011,5.712952050786
8__827_A___1_c._IT_2,40.5504099179234,-3.64675937702517,2000012,6.024604326927
8__827_A___1_c._IT_2,40.5504099179234,-3.64675937702517,3000001,6.024604326927
8__827_A___1_c._IT_2,40.5512369411242,-3.64554891839664,3000002,6.162200677177
8__827_A___1_c._IT_2,40.5513378426918,-3.6454073931267,3000003,6.316199828446
8__827_A___1_c._IT_2,40.5513745883047,-3.64531524920912,3000004,6.479002933133
8__827_A___1_c._IT_2,40.5513847091443,-3.64521035051858,3000005,6.650758820101
8__827_A___1_c._IT_2,40.5514156705725,-3.64512940047844,3000006,6.830182330702
8__827_A___1_c._IT_2,40.5514627220661,-3.64506985434259,3000007,7.016865315032
8__827_A___1_c._IT_2,40.5515133844081,-3.64504659062097,3000008,7.209507061268
8__827_A___1_c._IT_2,40.5515850583642,-3.64498939114982,3000009,7.411463154606
8__827_A___1_c._IT_2,40.5516293648131,-3.64493645716865,3000010,7.620073387745
8__827_A___1_c._IT_2,40.5516775576568,-3.64484317284607,3000011,7.838223327124
8__827_A___1_c._IT_2,40.5518989851651,-3.64435815505327,3000012,8.104234295308
8__827_A___1_c._IT_2,40.5518989851651,-3.64435815505327,4000001,8.104234295308
8__827_A___1_c._IT_2,40.5534283969178,-3.64052960895745,4000002,8.470165774208
8__827_A___1_c._IT_2,40.553595910512,-3.64011603748936,4000003,8.875745100001
8__827_A___1_c._IT_2,40.553595910512,-3.64011603748936,5000001,8.875745100001
8__827_A___1_c._IT_2,40.5536619154408,-3.63994760401248,5000002,8.891778308339
8__827_A___1_c._IT_2,40.5536697297629,-3.63991392859251,5000003,8.910791819874
8__827_A___1_c._IT_2,40.5536646763694,-3.63987950586617,5000004,8.932773372609
8__827_A___1_c._IT_2,40.5536498662224,-3.63985031700875,5000005,8.957723184088
8__827_A___1_c._IT_2,40.5536364047355,-3.63979232699755,5000006,8.987805323987
8__827_A___1_c._IT_2,40.5536405974162,-3.63973636998594,5000007,9.022648114074
8__827_A___1_c._IT_2,40.5536530222303,-3.63968857118743,5000008,9.061766557215
8__827_A___1_c._IT_2,40.5536750176832,-3.63964327524653,5000009,9.105431429233
8__827_A___1_c._IT_2,40.5536998405488,-3.63960945100647,5000010,9.153070510556
8__827_A___1_c._IT_2,40.5537295943747,-3.63958449999986,5000011,9.204630259043
8__827_A___1_c._IT_2,40.5537569194339,-3.63955710343021,5000012,9.26000853555
8__827_A___1_c._IT_2,40.5537855556069,-3.63950800128176,5000013,9.320620242712
8__827_A___1_c._IT_2,40.5538375884804,-3.63940912103447,5000014,9.391403147219
8__827_A___1_c._IT_2,40.5539527883798,-3.63909144248032,5000015,9.491968672958
8__827_A___1_c._IT_2,40.5539945216575,-3.63889325474367,5000016,9.609942274377
8__827_A___1_c._IT_2,40.5540404022964,-3.63861276324054,5000017,9.752204742125
8__827_A___1_c._IT_2,40.5540830963177,-3.63824021542162,5000018,9.926364443221
8__827_A___1_c._IT_2,40.5543864101078,-3.63548709646979,5000019,10.336045945988
8__827_A___1_c._IT_2,40.5544523204753,-3.6349210171755,5000020,10.794211663081
8__827_A___1_c._IT_2,40.5544624528677,-3.63481147988392,5000021,11.261719670537
8__827_A___1_c._IT_2,40.5544580577639,-3.63471599405,5000022,11.737327009449
8__827_A___1_c._IT_2,40.5544421494834,-3.63464851347892,5000023,12.21891448961
8__827_A___1_c._IT_2,40.5544386264152,-3.63464075221219,5000024,12.701266669797
8__827_A___1_c._IT_2,40.554432240984,-3.6346246725302,5000025,13.185153755731
8__827_A___1_c._IT_2,40.5544265634305,-3.63460814008322,5000026,13.670575953104
8__827_A___1_c._IT_2,40.5544216132552,-3.6345912129293,5000027,14.157533073498
8__827_A___1_c._IT_2,40.5544159953498,-3.63456792038106,5000028,14.646558584232
8__827_A___1_c._IT_2,40.5544110807237,-3.63454435573438,5000029,15.13765251597
8__827_A___1_c._IT_2,40.5544068799597,-3.63452056042732,5000030,15.63081441684
8__827_A___1_c._IT_2,40.554403395611,-3.63449656164875,5000031,16.126044739516
8__827_A___1_c._IT_2,40.554400635558,-3.63447240081114,5000032,16.623343537179
8__827_A___1_c._IT_2,40.5544093503964,-3.63438633178819,5000033,17.127993588941
8__827_A___1_c._IT_2,40.554416778067,-3.63432794524784,5000034,17.637655420196
8__827_A___1_c._IT_2,40.5544207041634,-3.63429709038328,5000035,18.149965784866
8__827_A___1_c._IT_2,40.5544566698498,-3.63422232536649,5000036,18.669760184434
8__827_A___1_c._IT_2,40.5545033645605,-3.63417226403612,5000037,19.196250312709
8__827_A___1_c._IT_2,40.5545836246718,-3.63412511185033,5000038,19.732503293937
8__827_A___1_c._IT_2,40.5546498384093,-3.63411796482043,5000039,20.276131187656
8__827_A___1_c._IT_2,40.5547167405331,-3.63412179446453,5000040,20.827192615568
8__827_A___1_c._IT_2,40.5547167405331,-3.63412179446453,6000001,20.827192615568
8__827_A___1_c._IT_2,40.5547577238293,-3.63414013407639,6000002,20.831999657086
8__827_A___1_c._IT_2,40.5547916636259,-3.63419432026643,6000003,20.842743205365
8__827_A___1_c._IT_2,40.5548117810388,-3.63427231494239,6000004,20.860457763264
8__827_A___1_c._IT_2,40.5548229291026,-3.63432029906389,6000005,20.882419321585
8__827_A___1_c._IT_2,40.5548317396146,-3.63437873528134,6000006,20.909424284034
8__827_A___1_c._IT_2,40.5548358178423,-3.63446487836317,6000007,20.943736830561
8__827_A___1_c._IT_2,40.5548377919553,-3.63454782911081,6000008,20.985076054848
8__827_A___1_c._IT_2,40.5548225868972,-3.63459111521434,6000009,21.03045019908
8__827_A___1_c._IT_2,40.5548063548629,-3.63463734439184,6000010,21.080133285869
8__827_A___1_c._IT_2,40.554774994882,-3.6346828023417,6000011,21.135005939819
8__827_A___1_c._IT_2,40.5547671872584,-3.63469503820093,6000012,21.191229299319
8__827_A___1_c._IT_2,40.5547588326927,-3.63470663699569,6000013,21.248803391872
8__827_A___1_c._IT_2,40.5547499629675,-3.63471755296259,6000014,21.307727894769
8__827_A___1_c._IT_2,40.5547406079858,-3.63472775449393,6000015,21.368003110914
8__827_A___1_c._IT_2,40.5547308031011,-3.63473720176577,6000016,21.42962903134
8__827_A___1_c._IT_2,40.5547205827662,-3.63474585494569,6000017,21.492605461772
