route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__827___,6035_8__827___,6035_8__827___-8__827____3_16:40:00_2_nu__12_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_17:00:00_1_nu__11_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_17:00:00_1_nu__11_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_17:40:00_2_nu__13_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_17:40:00_2_nu__13_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_18:00:00_1_nu__12_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_18:00:00_1_nu__12_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_18:40:00_2_nu__14_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_18:40:00_2_nu__14_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_19:00:00_1_nu__13_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_19:00:00_1_nu__13_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_19:40:00_2_nu__15_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_19:40:00_2_nu__15_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_20:00:00_1_nu__14_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_20:00:00_1_nu__14_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_20:40:00_2_nu__16_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_20:40:00_2_nu__16_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_21:00:00_1_nu__15_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_21:00:00_1_nu__15_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_21:40:00_2_nu__17_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_21:40:00_2_nu__17_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_22:00:00_1_nut__16_8__827___,PZA.PUERTA MADRID-RESIDENCIAL AISLADA,827 TRES CANTOS (completo) sin paso por Universidad,0,,8__827____1_nut_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_22:00:00_1_nut__16_8__827___,PZA.PUERTA MADRID-RESIDENCIAL AISLADA,827 TRES CANTOS (completo) sin paso por Universidad,0,,8__827____1_nut_IT_2,0
8__827___,6033_8__827___,6033_8__827___-8__827____3_23:00:00_1_nut__17_8__827___,PZA.PUERTA MADRID-RESIDENCIAL AISLADA,827 TRES CANTOS (completo) sin paso por Universidad,0,,8__827____1_nut_IT_2,0
8__827___,6035_8__827___,6035_8__827___-8__827____3_23:00:00_1_nut__17_8__827___,PZA.PUERTA MADRID-RESIDENCIAL AISLADA,827 TRES CANTOS (completo) sin paso por Universidad,0,,8__827____1_nut_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_05:30:00_2_A2__1_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 ALCOBENDAS,1,,8__827____2_A2_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_05:30:00_2_A2__1_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 ALCOBENDAS,1,,8__827____2_A2_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_05:50:00_2_A2__2_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 ALCOBENDAS,1,,8__827____2_A2_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_05:50:00_2_A2__2_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 ALCOBENDAS,1,,8__827____2_A2_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_05:50:00_2_nu__3_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_05:50:00_2_nu__3_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_06:00:00_1_A1__1_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_A1_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_06:00:00_1_A1__1_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_A1_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_06:05:00_2_A2__4_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 ALCOBENDAS,1,,8__827____2_A2_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_06:05:00_2_A2__4_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 ALCOBENDAS,1,,8__827____2_A2_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_06:15:00_1_nu__2_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_06:15:00_1_nu__2_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_06:20:00_2_nu__5_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_06:20:00_2_nu__5_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_06:25:00_1_A1__3_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_A1_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_06:25:00_1_A1__3_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_A1_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_06:35:00_1_nu__4_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_06:35:00_1_nu__4_8__827___,AV.PARQUE-PZA.PUERTA MADRID,sdf 827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_nu_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_06:35:00_2_A2__6_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 ALCOBENDAS,1,,8__827____2_A2_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_06:35:00_2_A2__6_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 ALCOBENDAS,1,,8__827____2_A2_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_06:40:00_2_nu__7_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_06:40:00_2_nu__7_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_06:50:00_1_-__5_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_06:50:00_1_-__5_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_07:00:00_2_nu__8_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_07:00:00_2_nu__8_8__827___,CANILLEJAS-ÁREA INTERMODAL,sdf 827 MADRID (Canillejas),1,,8__827____2_nu_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_07:05:00_1_-__6_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_07:05:00_1_-__6_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_07:20:00_1_-__7_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_07:20:00_1_-__7_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_07:20:00_2_-__9_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_07:20:00_2_-__9_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_07:30:00_1_cu__8_8__827___,IVÁN PAVLOV-RECTORADO,827 UNIV.AUTÓNOMA,0,,8__827____1_cu_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_07:30:00_1_cu__8_8__827___,IVÁN PAVLOV-RECTORADO,827 UNIV.AUTÓNOMA,0,,8__827____1_cu_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_07:30:00_2_au__10_8__827___,AV.BARAJAS-PARQUE BOMBEROS,827 ALCOBENDAS,1,,8__827____2_au_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_07:30:00_2_au__10_8__827___,AV.BARAJAS-PARQUE BOMBEROS,827 ALCOBENDAS,1,,8__827____2_au_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_07:35:00_1_-__9_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_07:35:00_1_-__9_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_07:40:00_2_-__11_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_07:40:00_2_-__11_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_07:50:00_1_-__10_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_07:50:00_1_-__10_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_08:00:00_2_-__12_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_08:00:00_2_-__12_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_08:05:00_1_-__11_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_08:05:00_1_-__11_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_08:15:00_1_au__12_8__827___,IVÁN PAVLOV-RECTORADO,827 UNIV.AUTÓNOMA,0,,8__827____1_au_IT_2,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_08:15:00_1_au__12_8__827___,IVÁN PAVLOV-RECTORADO,827 UNIV.AUTÓNOMA,0,,8__827____1_au_IT_2,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_08:15:00_2_-__13_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_08:15:00_2_-__13_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_08:20:00_1_-__13_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_08:20:00_1_-__13_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_08:30:00_2_-__14_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_08:30:00_2_-__14_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_08:40:00_1_-__14_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_08:40:00_1_-__14_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_08:50:00_2_-__15_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_08:50:00_2_-__15_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_09:00:00_1_-__15_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_09:00:00_1_-__15_8__827___,AV.PARQUE-PZA.PUERTA MADRID,827 U. AUTONOMA-TRES CANTOS,0,,8__827____1_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_09:00:00_2_-__16_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_09:00:00_2_-__16_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,6029_8__827___,6029_8__827___-8__827____1_09:10:00_2_-__17_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
8__827___,5002_8__827___,5002_8__827___-8__827____1_09:10:00_2_-__17_8__827___,CANILLEJAS-ÁREA INTERMODAL,827 MADRID (Canillejas),1,,8__827____2_-_IT_1,0
