service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1267564_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267566_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267567_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267568_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267571_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267573_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267561_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267565_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267572_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267574_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267576_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267563_8__281___,1,0,0,0,0,0,0,20241028,20241028
1267569_8__281___,1,0,0,0,0,0,0,20241028,20241028
1263273_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263275_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263279_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263281_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263282_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263258_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263259_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263260_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263278_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263257_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263265_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263276_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263261_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263262_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263269_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263274_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263271_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263272_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263263_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263264_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263266_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263270_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263267_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263280_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263268_8__281___,1,1,1,1,0,0,0,20241029,20251127
1263277_8__281___,1,1,1,1,0,0,0,20241029,20251127
1264004_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264005_8__281___,0,0,0,1,0,0,0,20241031,20251108
1263999_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264014_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264007_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264008_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264015_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264016_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264022_8__281___,0,0,0,1,0,0,0,20241031,20251108
1263998_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264001_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264020_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264003_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264006_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264009_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264002_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264012_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264013_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264017_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264000_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264010_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264011_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264018_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264021_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264023_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264019_8__281___,0,0,0,1,0,0,0,20241031,20251108
1264273_8__281___,0,0,0,0,1,0,0,20241101,20241101
1264274_8__281___,0,0,0,0,1,0,0,20241101,20241101
1264275_8__281___,0,0,0,0,1,0,0,20241101,20241101
1264271_8__281___,0,0,0,0,1,0,0,20241101,20241101
1264272_8__281___,0,0,0,0,1,0,0,20241101,20241101
1264276_8__281___,0,0,0,0,1,0,0,20241101,20241101
1264268_8__281___,0,0,0,0,1,0,0,20241101,20241101
1264269_8__281___,0,0,0,0,1,0,0,20241101,20241101
1264270_8__281___,0,0,0,0,1,0,0,20241101,20241101
1263631_8__281___,0,0,0,0,0,1,0,20241102,20251123
1263638_8__281___,0,0,0,0,0,1,0,20241102,20251123
1263632_8__281___,0,0,0,0,0,1,0,20241102,20251123
1263639_8__281___,0,0,0,0,0,1,0,20241102,20251123
1263634_8__281___,0,0,0,0,0,1,0,20241102,20251123
1263635_8__281___,0,0,0,0,0,1,0,20241102,20251123
1263636_8__281___,0,0,0,0,0,1,0,20241102,20251123
1263633_8__281___,0,0,0,0,0,1,0,20241102,20251123
1263637_8__281___,0,0,0,0,0,1,0,20241102,20251123
1267482_8__282___,0,0,0,0,0,0,1,20241027,20241027
1267491_8__282___,0,0,0,0,0,0,1,20241027,20241027
1267487_8__282___,0,0,0,0,0,0,1,20241027,20241027
1267488_8__282___,0,0,0,0,0,0,1,20241027,20241027
1267490_8__282___,0,0,0,0,0,0,1,20241027,20241027
1267484_8__282___,0,0,0,0,0,0,1,20241027,20241027
1267489_8__282___,0,0,0,0,0,0,1,20241027,20241027
1267486_8__282___,0,0,0,0,0,0,1,20241027,20241027
1267483_8__282___,0,0,0,0,0,0,1,20241027,20241027
1267485_8__282___,0,0,0,0,0,0,1,20241027,20241027
1267581_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267590_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267585_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267584_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267588_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267578_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267579_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267583_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267586_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267580_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267577_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267582_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267587_8__282___,1,0,0,0,0,0,0,20241028,20241028
1267589_8__282___,1,0,0,0,0,0,0,20241028,20241028
1263284_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263287_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263302_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263289_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263292_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263294_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263303_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263296_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263299_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263300_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263283_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263286_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263288_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263291_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263293_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263301_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263304_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263285_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263290_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263298_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263295_8__282___,1,1,1,1,0,0,0,20241029,20251127
1263297_8__282___,1,1,1,1,0,0,0,20241029,20251127
1264024_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264028_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264029_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264040_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264041_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264030_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264034_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264035_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264039_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264042_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264043_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264027_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264033_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264025_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264026_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264031_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264044_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264045_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264046_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264037_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264032_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264036_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264038_8__282___,0,0,0,1,0,0,0,20241031,20251108
1264280_8__282___,0,0,0,0,1,0,0,20241101,20241101
1264284_8__282___,0,0,0,0,1,0,0,20241101,20241101
1264277_8__282___,0,0,0,0,1,0,0,20241101,20241101
1264279_8__282___,0,0,0,0,1,0,0,20241101,20241101
1264278_8__282___,0,0,0,0,1,0,0,20241101,20241101
1264281_8__282___,0,0,0,0,1,0,0,20241101,20241101
1264283_8__282___,0,0,0,0,1,0,0,20241101,20241101
1264286_8__282___,0,0,0,0,1,0,0,20241101,20241101
1264285_8__282___,0,0,0,0,1,0,0,20241101,20241101
1264287_8__282___,0,0,0,0,1,0,0,20241101,20241101
1264282_8__282___,0,0,0,0,1,0,0,20241101,20241101
1263641_8__282___,0,0,0,0,0,1,0,20241102,20251123
1263642_8__282___,0,0,0,0,0,1,0,20241102,20251123
1263640_8__282___,0,0,0,0,0,1,0,20241102,20251123
1263649_8__282___,0,0,0,0,0,1,0,20241102,20251123
1263646_8__282___,0,0,0,0,0,1,0,20241102,20251123
1263647_8__282___,0,0,0,0,0,1,0,20241102,20251123
1263648_8__282___,0,0,0,0,0,1,0,20241102,20251123
1263644_8__282___,0,0,0,0,0,1,0,20241102,20251123
1263645_8__282___,0,0,0,0,0,1,0,20241102,20251123
1263643_8__282___,0,0,0,0,0,1,0,20241102,20251123
1263650_8__282___,0,0,0,0,0,1,0,20241102,20251123
1267592_8__283___,1,0,0,0,0,0,0,20241028,20241028
1267591_8__283___,1,0,0,0,0,0,0,20241028,20241028
1267596_8__283___,1,0,0,0,0,0,0,20241028,20241028
1267594_8__283___,1,0,0,0,0,0,0,20241028,20241028
1267598_8__283___,1,0,0,0,0,0,0,20241028,20241028
1267595_8__283___,1,0,0,0,0,0,0,20241028,20241028
1267597_8__283___,1,0,0,0,0,0,0,20241028,20241028
1267593_8__283___,1,0,0,0,0,0,0,20241028,20241028
1263311_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263314_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263306_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263310_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263305_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263307_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263312_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263313_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263316_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263309_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263315_8__283___,1,1,1,1,0,0,0,20241029,20251127
1263308_8__283___,1,1,1,1,0,0,0,20241029,20251127
1264052_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264048_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264049_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264050_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264054_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264047_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264051_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264058_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264053_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264055_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264057_8__283___,0,0,0,1,0,0,0,20241031,20251108
1264056_8__283___,0,0,0,1,0,0,0,20241031,20251108
1267492_8__284___,0,0,0,0,0,0,1,20241027,20241027
1267493_8__284___,0,0,0,0,0,0,1,20241027,20241027
1267600_8__284___,1,0,0,0,0,0,0,20241028,20241028
1267599_8__284___,1,0,0,0,0,0,0,20241028,20241028
1267601_8__284___,1,0,0,0,0,0,0,20241028,20241028
1263320_8__284___,1,1,1,1,0,0,0,20241029,20251127
1263317_8__284___,1,1,1,1,0,0,0,20241029,20251127
1263319_8__284___,1,1,1,1,0,0,0,20241029,20251127
1263318_8__284___,1,1,1,1,0,0,0,20241029,20251127
1264059_8__284___,0,0,0,1,0,0,0,20241031,20251108
1264061_8__284___,0,0,0,1,0,0,0,20241031,20251108
1264060_8__284___,0,0,0,1,0,0,0,20241031,20251108
1264062_8__284___,0,0,0,1,0,0,0,20241031,20251108
1264289_8__284___,0,0,0,0,1,0,0,20241101,20241101
1264288_8__284___,0,0,0,0,1,0,0,20241101,20241101
1263652_8__284___,0,0,0,0,0,1,0,20241102,20251123
1263651_8__284___,0,0,0,0,0,1,0,20241102,20251123
1267495_8__285___,0,0,0,0,0,0,1,20241027,20241027
1267494_8__285___,0,0,0,0,0,0,1,20241027,20241027
1267604_8__285___,1,0,0,0,0,0,0,20241028,20241028
1267602_8__285___,1,0,0,0,0,0,0,20241028,20241028
1267603_8__285___,1,0,0,0,0,0,0,20241028,20241028
1263322_8__285___,1,1,1,1,0,0,0,20241029,20251127
1263323_8__285___,1,1,1,1,0,0,0,20241029,20251127
1263324_8__285___,1,1,1,1,0,0,0,20241029,20251127
1263321_8__285___,1,1,1,1,0,0,0,20241029,20251127
1263325_8__285___,1,1,1,1,0,0,0,20241029,20251127
1264065_8__285___,0,0,0,1,0,0,0,20241031,20251108
1264064_8__285___,0,0,0,1,0,0,0,20241031,20251108
1264067_8__285___,0,0,0,1,0,0,0,20241031,20251108
1264066_8__285___,0,0,0,1,0,0,0,20241031,20251108
1264063_8__285___,0,0,0,1,0,0,0,20241031,20251108
1264290_8__285___,0,0,0,0,1,0,0,20241101,20241101
1264291_8__285___,0,0,0,0,1,0,0,20241101,20241101
1263653_8__285___,0,0,0,0,0,1,0,20241102,20251123
1263654_8__285___,0,0,0,0,0,1,0,20241102,20251123
1267497_8__286___,0,0,0,0,0,0,1,20241027,20241027
1267502_8__286___,0,0,0,0,0,0,1,20241027,20241027
1267505_8__286___,0,0,0,0,0,0,1,20241027,20241027
1267501_8__286___,0,0,0,0,0,0,1,20241027,20241027
1267496_8__286___,0,0,0,0,0,0,1,20241027,20241027
1267503_8__286___,0,0,0,0,0,0,1,20241027,20241027
1267500_8__286___,0,0,0,0,0,0,1,20241027,20241027
1267498_8__286___,0,0,0,0,0,0,1,20241027,20241027
1267499_8__286___,0,0,0,0,0,0,1,20241027,20241027
1267504_8__286___,0,0,0,0,0,0,1,20241027,20241027
1267606_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267607_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267610_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267605_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267611_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267616_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267615_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267612_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267617_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267613_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267614_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267608_8__286___,1,0,0,0,0,0,0,20241028,20241028
1267609_8__286___,1,0,0,0,0,0,0,20241028,20241028
1263338_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263327_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263331_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263333_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263339_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263343_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263346_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263329_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263342_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263345_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263332_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263336_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263337_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263340_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263326_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263328_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263334_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263341_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263344_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263330_8__286___,1,1,1,1,0,0,0,20241029,20251127
1263335_8__286___,1,1,1,1,0,0,0,20241029,20251127
1264078_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264088_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264079_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264080_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264086_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264071_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264075_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264085_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264068_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264077_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264073_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264081_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264083_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264069_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264070_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264072_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264074_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264076_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264082_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264084_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264087_8__286___,0,0,0,1,0,0,0,20241031,20251108
1264292_8__286___,0,0,0,0,1,0,0,20241101,20241101
1264298_8__286___,0,0,0,0,1,0,0,20241101,20241101
1264301_8__286___,0,0,0,0,1,0,0,20241101,20241101
1264295_8__286___,0,0,0,0,1,0,0,20241101,20241101
1264299_8__286___,0,0,0,0,1,0,0,20241101,20241101
1264293_8__286___,0,0,0,0,1,0,0,20241101,20241101
1264296_8__286___,0,0,0,0,1,0,0,20241101,20241101
1264294_8__286___,0,0,0,0,1,0,0,20241101,20241101
1264297_8__286___,0,0,0,0,1,0,0,20241101,20241101
1264300_8__286___,0,0,0,0,1,0,0,20241101,20241101
1263663_8__286___,0,0,0,0,0,1,0,20241102,20251123
1263658_8__286___,0,0,0,0,0,1,0,20241102,20251123
1263662_8__286___,0,0,0,0,0,1,0,20241102,20251123
1263659_8__286___,0,0,0,0,0,1,0,20241102,20251123
1263660_8__286___,0,0,0,0,0,1,0,20241102,20251123
1263655_8__286___,0,0,0,0,0,1,0,20241102,20251123
1263661_8__286___,0,0,0,0,0,1,0,20241102,20251123
1263657_8__286___,0,0,0,0,0,1,0,20241102,20251123
1263656_8__286___,0,0,0,0,0,1,0,20241102,20251123
1263664_8__286___,0,0,0,0,0,1,0,20241102,20251123
1267512_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267508_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267509_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267510_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267506_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267513_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267514_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267515_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267516_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267507_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267511_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267517_8__287___,0,0,0,0,0,0,1,20241027,20241027
1267624_8__287___,1,0,0,0,0,0,0,20241028,20241028
1267618_8__287___,1,0,0,0,0,0,0,20241028,20241028
1267623_8__287___,1,0,0,0,0,0,0,20241028,20241028
1267626_8__287___,1,0,0,0,0,0,0,20241028,20241028
1267619_8__287___,1,0,0,0,0,0,0,20241028,20241028
1267620_8__287___,1,0,0,0,0,0,0,20241028,20241028
1267621_8__287___,1,0,0,0,0,0,0,20241028,20241028
1267622_8__287___,1,0,0,0,0,0,0,20241028,20241028
1267625_8__287___,1,0,0,0,0,0,0,20241028,20241028
1263350_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263359_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263360_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263356_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263357_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263354_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263355_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263358_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263347_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263348_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263351_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263361_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263349_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263352_8__287___,1,1,1,1,0,0,0,20241029,20251127
1263353_8__287___,1,1,1,1,0,0,0,20241029,20251127
1264100_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264097_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264102_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264092_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264093_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264094_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264091_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264098_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264096_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264089_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264090_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264103_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264101_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264095_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264099_8__287___,0,0,0,1,0,0,0,20241031,20251108
1264312_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264306_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264310_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264304_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264303_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264313_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264305_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264307_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264302_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264308_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264309_8__287___,0,0,0,0,1,0,0,20241101,20241101
1264311_8__287___,0,0,0,0,1,0,0,20241101,20241101
1263672_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263665_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263669_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263670_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263674_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263666_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263675_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263668_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263671_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263667_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263676_8__287___,0,0,0,0,0,1,0,20241102,20251123
1263673_8__287___,0,0,0,0,0,1,0,20241102,20251123
1267523_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267524_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267532_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267525_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267526_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267530_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267519_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267520_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267528_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267531_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267521_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267522_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267527_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267518_8__288___,0,0,0,0,0,0,1,20241027,20241027
1267529_8__288___,0,0,0,0,0,0,1,20241027,20241027
