shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8__FS1____1_-_IT_1,40.4884373004184,-3.89926669777969,3000063,336.611006818786
8__FS1____1_-_IT_1,40.4884291288016,-3.89918086252065,3000064,337.363162967384
8__FS1____1_-_IT_1,40.4884501787418,-3.89907157539761,3000065,338.124871885195
8__FS1____1_-_IT_1,40.4885525560823,-3.89887206597859,3000066,338.906954309648
8__FS1____1_-_IT_1,40.4886260863493,-3.8987298302573,3000067,339.703595239189
8__FS1____1_-_IT_1,40.4886694359704,-3.89863369090177,3000068,340.509699256253
8__FS1____1_-_IT_1,40.4886670738745,-3.89857228105639,3000069,341.321014614246
8__FS1____1_-_IT_1,40.4886489329458,-3.8985311198132,3000070,342.136358067452
8__FS1____1_-_IT_1,40.4884243461758,-3.89819333291516,3000071,342.989664134083
8__FS1____1_-_IT_1,40.4883245773193,-3.89802271582565,3000072,343.861184640845
8__FS1____1_-_IT_1,40.488238087459,-3.89783549279822,3000073,344.751251677585
8__FS1____1_-_IT_1,40.4881639054899,-3.89766099111984,3000074,345.658246523372
8__FS1____1_-_IT_1,40.4881062816835,-3.89748461602936,3000075,346.581501113265
8__FS1____1_-_IT_1,40.488060969675,-3.89733415963595,3000076,347.51846380107
8__FS1____1_-_IT_1,40.488035798535,-3.89720796325066,3000077,348.466481210495
8__FS1____1_-_IT_1,40.4879954146179,-3.89710512881949,3000078,349.424299664853
8__FS1____1_-_IT_1,40.4879137565655,-3.89704105082393,3000079,350.392685192534
8__FS1____1_-_IT_1,40.4878279074022,-3.89695876868713,3000080,351.372879758602
8__FS1____1_-_IT_1,40.4877608361396,-3.89684782850097,3000081,352.36506791112
8__FS1____1_-_IT_1,40.4877228181969,-3.89667874021907,3000082,353.37219567517
8__FS1____1_-_IT_1,40.4877041910057,-3.89654503070468,3000083,354.390843132655
8__FS1____1_-_IT_1,40.4876631625696,-3.89645471234397,3000084,355.4183979833
8__FS1____1_-_IT_1,40.4875555417039,-3.8963324158794,3000085,356.461769391267
8__FS1____1_-_IT_1,40.4873990697583,-3.89620946995835,3000086,357.525396302036
8__FS1____1_-_IT_1,40.4872311900607,-3.89615747127185,3000087,358.608173152371
8__FS1____1_-_IT_1,40.4871618387399,-3.89615005686732,3000088,359.698674123388
8__FS1____1_-_IT_1,40.4870033834192,-3.89613311526335,3000089,360.806823330673
8__FS1____1_-_IT_1,40.4862370026124,-3.89610314405969,3000090,362.00008444516
8__FS1____1_-_IT_1,40.4859017365296,-3.89609003270505,3000091,363.230579181361
8__FS1____1_-_IT_1,40.4852733014637,-3.89604945188513,3000092,364.530919629672
8__FS1____1_-_IT_1,40.4846899774118,-3.89596365848149,3000093,365.896420408859
8__FS1____1_-_IT_1,40.4841023753704,-3.8958986096047,3000094,367.327381978215
8__FS1____1_-_IT_1,40.483587227883,-3.8958436856567,3000095,368.815717914978
8__FS1____1_-_IT_1,40.4831735106608,-3.89583381382976,3000096,370.349987146001
8__FS1____1_-_IT_1,40.482734463564,-3.89586294011661,3000097,371.933056337039
8__FS1____1_-_IT_1,40.4822283102435,-3.89593924610132,3000098,373.572683325132
8__FS1____1_-_IT_1,40.4817535330447,-3.89605748620045,3000099,375.265958561082
8__FS1____1_-_IT_1,40.481335242452,-3.89620706737205,3000100,377.007367059593
8__FS1____1_-_IT_1,40.481045635176,-3.89632995215114,3000101,378.782569415559
8__FS1____1_-_IT_1,40.480801209378,-3.89643595693849,3000102,380.58635393541
8__FS1____1_-_IT_1,40.4804195373116,-3.89659694590649,3000103,382.434650232887
8__FS1____1_-_IT_1,40.4802686198442,-3.89668622356805,3000104,384.301329393411
8__FS1____1_-_IT_1,40.4801785098871,-3.8967407392025,3000105,386.179027222226
8__FS1____1_-_IT_1,40.4800848114617,-3.89681327666263,3000106,388.068807720253
8__FS1____1_-_IT_1,40.480008346115,-3.8968875498769,3000107,389.969156401724
8__FS1____1_-_IT_1,40.4799247370471,-3.89699334860139,3000108,391.8824111585
8__FS1____1_-_IT_1,40.4798455286541,-3.89712480472598,3000109,393.809860143887
8__FS1____1_-_IT_1,40.4797580260454,-3.89728777079224,3000110,395.754196216586
8__FS1____1_-_IT_1,40.4796924385213,-3.8974419946594,3000111,397.71349584171
8__FS1____1_-_IT_1,40.4796349569636,-3.89758879679992,3000112,399.686779835966
8__FS1____1_-_IT_1,40.4795762673274,-3.8977431119843,3000113,401.674677091083
8__FS1____1_-_IT_1,40.4795095171938,-3.89789882490595,3000114,403.677711084503
8__FS1____1_-_IT_1,40.4794531493779,-3.89805015848852,3000115,405.69501771187
8__FS1____1_-_IT_1,40.4794004294232,-3.89817594270998,3000116,407.724487065975
8__FS1____1_-_IT_1,40.4793567903205,-3.89831690532829,3000117,409.766849870665
8__FS1____1_-_IT_1,40.4793247883423,-3.89843995339306,3000118,411.820231326271
8__FS1____1_-_IT_1,40.47930070607,-3.89857966987348,3000119,413.885753948164
8__FS1____1_-_IT_1,40.4792960510769,-3.8987347040497,3000120,415.964428345103
8__FS1____1_-_IT_1,40.4792989400121,-3.89895458752014,3000121,418.061744133449
8__FS1____1_-_IT_1,40.4793090805297,-3.89927696089253,3000122,420.186409383135
8__FS1____1_-_IT_1,40.4793426738292,-3.89998362361581,3000123,422.371091521413
8__FS1____1_-_IT_1,40.4793735495444,-3.90086699137855,3000124,424.63073152496
8__FS1____1_-_IT_1,40.4794285346554,-3.90168623810398,3000125,426.960083408083
8__FS1____1_-_IT_1,40.4794748348742,-3.90225798231014,3000126,429.338171419188
8__FS1____1_-_IT_1,40.4795357678783,-3.90293457606974,3000127,431.7740088972
8__FS1____1_-_IT_1,40.4795806448639,-3.90343290498085,3000128,434.252380308626
8__FS1____1_-_IT_1,40.4796689079628,-3.90430669006869,3000129,436.805463887844
8__FS1____1_-_IT_1,40.4797735717398,-3.90519262536925,3000130,439.434537669081
8__FS1____1_-_IT_1,40.4798616498227,-3.90590776994817,3000131,442.125014392409
8__FS1____1_-_IT_1,40.4799608179812,-3.90662990954836,3000132,444.877685482364
8__FS1____1_-_IT_1,40.4800647182941,-3.90734518840551,3000133,447.69207457844
8__FS1____1_-_IT_1,40.4801580850906,-3.90794367413099,3000134,450.55824226493
8__FS1____1_-_IT_1,40.4802705814738,-3.90864487884978,3000135,453.485145225979
8__FS1____1_-_IT_1,40.4803650509932,-3.90924525067556,3000136,456.464007852542
8__FS1____1_-_IT_1,40.4804272725883,-3.9096625405001,3000137,459.478910004518
8__FS1____1_-_IT_1,40.4804837634439,-3.91009625202055,3000138,462.531106557018
8__FS1____1_-_IT_1,40.480531937316,-3.91051877826916,3000139,465.619515409493
8__FS1____1_-_IT_1,40.4805924163521,-3.91112591346153,3000140,468.759823853523
8__FS1____1_-_IT_1,40.4806266384187,-3.91159590343299,3000141,471.940151469339
8__FS1____1_-_IT_1,40.4806561047942,-3.91218686433304,3000142,475.170678239635
8__FS1____1_-_IT_1,40.4806719567826,-3.91274746549049,3000143,478.448756614044
8__FS1____1_-_IT_1,40.4806725236686,-3.91319356981948,3000144,481.764648815157
8__FS1____1_-_IT_1,40.4806685996175,-3.91362817624488,3000145,485.117382756285
8__FS1____1_-_IT_1,40.4806603217082,-3.91406335710785,3000146,488.507016003678
8__FS1____1_-_IT_1,40.4806266432881,-3.915120660496,3000147,491.986348963415
8__FS1____1_-_IT_1,40.4806081396039,-3.91568314771036,3000148,495.513405107388
8__FS1____1_-_IT_1,40.48060527944,-3.91628215453292,3000149,499.091236783562
8__FS1____1_-_IT_1,40.4806105472786,-3.91649514151715,3000150,502.687131673008
8__FS1____1_-_IT_1,40.4806173137577,-3.91670972395575,3000151,506.301231047398
8__FS1____1_-_IT_1,40.4806306290552,-3.91691184480586,3000152,509.932526743631
8__FS1____1_-_IT_1,40.4806488607098,-3.91715294607975,3000153,513.584359239014
8__FS1____1_-_IT_1,40.4806788674527,-3.91745509153574,3000154,517.262018644085
8__FS1____1_-_IT_1,40.4807285545934,-3.91783375839241,3000155,520.972245994215
8__FS1____1_-_IT_1,40.480811019347,-3.91829813344244,3000156,524.722886249119
8__FS1____1_-_IT_1,40.4808761984362,-3.91859061678963,3000157,528.499352866314
8__FS1____1_-_IT_1,40.4809384738178,-3.91885039222772,3000158,532.29889881621
8__FS1____1_-_IT_1,40.4810199749543,-3.91915099575372,3000159,536.125483687635
8__FS1____1_-_IT_1,40.4811474888538,-3.91954639212063,3000160,539.988450494697
