stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_8_08409,08409,CTRA.CCHEL.A ARAVACA-COLONIA JARDÍN,Ctra de Carabanchel a Aravaca 52,40.39715723616,-3.77433059583001,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08410,08410,CTRA.CCHEL.A ARAVACA-COLONIA JARDIN,Calle de Arenas de San Pedro 2,40.3970663645224,-3.77444738825891,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08458,08458,AV.POBLADOS-EMPALME,Avda de los Poblados 4,40.3911079670851,-3.76821697254964,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08653,08653,CTRA.M502-GTA.ARROYO MEAQUES,Ctra  Carabanchel (M-502) 3.800,40.3993239851095,-3.77901000100822,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08654,08654,CTRA.M502-URB.LOS ÁNGELES,Ctra   Carabanchel (M-502) 1,40.400580653379,-3.77835280114481,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08745,08745,AV.MONTEPRÍNCIPE-URB.PRADO LARGO,Avda   Prado Largo 1,40.418133892757,-3.84331290836991,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08746,08746,AV.MONTEPRÍNCIPE-URB.PRADO LARGO,Avda   Prado Largo 1,40.418278365683,-3.84326756431872,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08747,08747,AV.MONTEPRÍNCIPE-CENTRO COMERCIAL,Avda de Montepríncipe 10,40.4129706354857,-3.84347237911266,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08748,08748,AV.MONTEPRÍNCIPE-CENTRO COMERCIAL,Avda de Montepríncipe 10,40.4126732830838,-3.84348045213128,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08749,08749,AV.MONTEPRÍNCIPE-GERENCIA,Avda de Montepríncipe 4,40.4090010893641,-3.84177285975316,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08758,08758,AV.MONTEPRÍNCIPE-FACULTAD INFORMÁTICA,Avda de Montepríncipe SN,40.40464734883,-3.84087012317044,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08759,08759,AV.MONTEPRÍNCIPE-COLEGIO,Avda del Montepríncipe 5,40.3992115717825,-3.83885817510577,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08768,08768,AV.MONTEPRÍNCIPE-GERENCIA,Avda de Montepríncipe 4,40.4093641576726,-3.84140024873433,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08771,08771,AV.MONTEPRÍNCIPE-FACULTAD INFORMÁTICA,Avda de Montepríncipe 9,40.4046627934908,-3.84122385478128,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08774,08774,CTRA.M511-RETAMARES,Ctra   M-511 (Boadilla-Carabanchel) 3100,40.3987598236988,-3.81510856532564,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08775,08775,CTRA.M511-RETAMARES,Ctra   M-511 (Boadilla-Carabanchel) 3100,40.3984899941924,-3.81504639302152,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08777,08777,CTRA.M501-POL.IND.VENTORRO DEL CANO,Crta.   M-501 0.200,40.3964170271859,-3.8353710090888,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08872,08872,AV.MONTE SEGOVIA-MONTE NEGRILLO,Avda del Monte Segovia 11,40.4160250803609,-3.89842436017296,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08873,08873,AV.MONTE SEGOVIA-MONTE NEGRILLO,Avda del Monte Segovia 13,40.4162660046069,-3.89872223106368,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08874,08874,AV.MONTE SEGOVIA-MONTE GUADALUPE,Avda del Monte Segovia 136,40.4211225864253,-3.8997770130295,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08875,08875,AV.MONTE SEGOVIA-MONTE GUADALUPE,Avda del Monte Segovia 136,40.4210405977051,-3.89989379531993,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08918,08918,CTRA.M513-POLIDEPORTIVO PISCINAS,Ctra de Boadilla-Pozuelo 3800,40.4163053761674,-3.86280880641896,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08919,08919,CTRA.M513-POLIDEPORTIVO PISCINAS,Ctra de Boadilla-Pozuelo 3800,40.4160986314052,-3.86274723213931,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09886,09886,ALBERCA-INSTITUTO,Calle de la Alberca 1,40.4071597282204,-3.882125574061,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10471,10471,CTRA.M511-CIUDAD DE LA IMAGEN,Ctra   M-511 (Boadilla-Carabanchel) 1200,40.3988096414566,-3.79239030102758,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10472,10472,CTRA.M511-CIUDAD DE LA IMAGEN,Ctra   M-511 (Boadilla-Carabanchel) 1100,40.3984978251577,-3.79187995049205,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10479,10479,AV.MONTE SEGOVIA-CENTRO COMERCIAL,Avda del Monte Segovia 6,40.4137185517333,-3.89729756374219,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11279,11279,AV.MONTEPRÍNCIPE-COLEGIO,Avda del Montepríncipe 5,40.3990406742266,-3.83882070281915,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11449,11449,PºPRÍNCIPE-TELEMADRID,Paseo del Príncipe 1,40.3980991601969,-3.78957749177657,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11645,11645,RONDA-CENTRO DE SALUD,Calle de Ronda 9,40.403759674994,-3.8837899323656,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11978,11978,AV.MONTEPRÍNCIPE-HOSPITAL MONTEPRÍNCIPE,Avda de Montepríncipe 25,40.4143630161914,-3.8440201516521,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11979,11979,AV.MONTEPRÍNCIPE-HOSPITAL MONTEPRINCIPE,Avda de Montepríncipe 14,40.4142382796521,-3.84383001191859,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12183,12183,RONDA-RUPERTO CHAPI,Calle de Ronda 4,40.4020112174145,-3.88270648932235,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12184,12184,AV.SIGLO XXI-EST.SIGLO XXI,Avda del Siglo XXI 1,40.4053129450203,-3.89268415612321,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12185,12185,AV.SIGLO XX-EST.SIGLO XXI,Avda del Siglo XXI 1,40.4051314158111,-3.89169184271225,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12186,12186,AV.INFANTE DON LUIS-FEDERICO Gª LORCA,Avda del Infante Don Luis 8,40.4063648159093,-3.89645744237665,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12187,12187,AV.INFANTE DON LUIS-GREGORIO MARAÑÓN,Avda del Infante Don Luis 5,40.4062147864259,-3.89605476547276,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12188,12188,AV.INFANTE DON LUIS-INSTITUTO,Avda del Infante Don Luis 4,40.4101664083643,-3.89415077256988,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12189,12189,AV.INFANTE DON LUIS-MENÉNDEZ PIDAL,Avda del Infante Don Luis 4,40.41028050353,-3.89454120755281,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12296,12296,CTRA.MAJADAHONDA-EST.BOADILLA CENTRO,Ctra de Boadilla-Majadahonda 40,40.4072836294306,-3.88005301701791,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12607,12607,PZA.VIRGEN LAS ANGUSTIAS-EST.NUEVO MUNDO,Calle de Ronda 14,40.4052068981977,-3.88420954283971,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13289,13289,AV.ISABEL DE FARNESIO-EST.NUEVO MUNDO,Avda de Isabel de Farnesio 12,40.4051836984456,-3.8872379110597,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13290,13290,AV.ISABEL DE FARNESIO-EST.NUEVO MUNDO,Avda de Isabel de Farnesio 17,40.4052314505862,-3.88688499642712,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13291,13291,AV.ISABEL DE FARNESIO-FEDERICO CHUECA,Avda de Isabel de Farnesio 20,40.4012880314755,-3.88656220650153,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13292,13292,AV.ISABEL DE FARNESIO-RUPERTO CHAPI,Avda de Isabel de Farnesio 25,40.4014962089973,-3.88643531293801,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15065,15065,CTRA.MAJADAHONDA-EST.BOADILLA CENTRO,Ctra de Boadilla-Majadahonda 40,40.4073760411151,-3.87974780816074,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15066,15066,CTRA.MAJADAHONDA-AV.ADOLFO SUÁREZ,Ctra de Boadilla-Majadahonda 2,40.4050383890221,-3.87794966601675,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15075,15075,RONDA-RUPERTO CHAPI,Calle de Ronda 4,40.4019105100104,-3.88291728842049,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15304,15304,M.ÁNGEL CANTERO OLIVA-CENTRO COMERCIAL,Calle   Miguel Ángel Cantero Oliva 1,40.4140719547913,-3.89354244119954,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15305,15305,M.ÁNGEL CANTERO OLIVA-CENTRO COMERCIAL,Calle   Miguel Ángel Cantero Oliva 1,40.4137289239032,-3.89363219292466,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15542,15542,AV.MONTE SEGOVIA-CENTRO COMERCIAL,Avda del Monte Segovia 8,40.4136184581542,-3.8974258820569,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15568,15568,CTRA.MAJADAHONDA-AV.ADOLFO SUÁREZ,Ctra de Boadilla-Majadahonda 4,40.4053914010676,-3.87773034269778,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15782,15782,AV.LAS ÁGUILAS-ALUCHE,Avda de las Águilas 1,40.3851683181923,-3.76318956438627,A,http://www.crtm.es,0,est_90_1,,2
par_8_17338,17338,ALBERCA-BÁRBARA DE BRAGANZA,Calle de la Alberca 3,40.4067350133958,-3.88347530230992,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17983,17983,AV.ISABEL DE FARNESIO-PºSAINS CLOUD,Avda de Isabel de Farnesio 30,40.399621483503,-3.88537375218907,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18271,18271,AV.MONTEPRÍNCIPE-EST.MONTEPRÍNCIPE,Avda del Montepríncipe 1,40.3972414876164,-3.8372194028361,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18272,18272,AV.MONTEPRÍNCIPE-EST.MONTEPRÍNCIPE,Ctra   Boadilla SN,40.3973664066596,-3.8373859175462,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_21156,21156,CTRA.M511-COCHERAS METRO LIGERO,Ctra   M-511 (Boadilla-Carabanchel) 2100,40.3989466187425,-3.80386920190469,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_21157,21157,CTRA.M511-COCHERAS METRO LIGERO,Ctra   M-511 (Boadilla-Carabanchel) 2100,40.3986227336571,-3.80380643134937,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3592,3592,AV.POBLADOS-MELILOTO,Avda de los Poblados 26,40.3906328761693,-3.76785810665644,A,http://www.crtm.es,0,,Europe/Madrid,0
est_90_1,1,Aluche,Calle de Valmojado 293,40.38563,-3.76085,A,http://www.crtm.es,1,,Europe/Madrid,0
par_8_11443,11443,GUADALUPE M.SAMPEDRO-CENTRO COMERCIAL,Calle   Guadalupe Muñoz Sampedro 2,40.3986485554486,-3.78430484708875,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11447,11447,JUAN DE ORDUÑA-CIUDAD DE LA IMAGEN,Calle   Juan de Orduña 1,40.396332609558,-3.78572730799945,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11977,11977,JOSÉ ISBERT-EST.JOSÉ ISBERT,Calle   José Isbert 2,40.3954427007972,-3.7894050619515,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17368,17368,VIRGILIO-FERNANDO REY,Calle  Virgilio 19,40.3970903496753,-3.79480929669422,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17369,17369,JOSÉ ISBERT-FERNANDO REY,Calle   José Isbert 12,40.3949469357288,-3.79339370071023,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11278,11278,PºRUPERTO CHAPÍ-MONCLOA,Paseo de Ruperto Chapí 1,40.4352685969888,-3.72082825269663,A,http://www.crtm.es,0,est_90_14,,2
par_8_11448,11448,PºPRÍNCIPE-TELEMADRID,Paseo del Príncipe 1,40.3982285731622,-3.7890958781861,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11980,11980,PRINCESA-MONCLOA,Calle de la Princesa 94,40.4341893117596,-3.71909540769193,A,http://www.crtm.es,0,est_90_14,,2
par_8_12180,12180,AV.NUEVO MUNDO-EST.NUEVO MUNDO,Avda del Nuevo Mundo 8 A,40.4058310374168,-3.88623291650793,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12181,12181,AV.NUEVO MUNDO-EST.NUEVO MUNDO,Avda del Nuevo Mundo 5 A,40.4055613398521,-3.88615867026082,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15525,15525,PºMORET-MONCLOA,Paseo de Moret 1,40.4344520568848,-3.72050714492798,A,http://www.crtm.es,0,est_90_14,,2
