service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
86503_8__572___,0,0,0,0,0,1,0,20241102,20251123
87687_8__573___,0,0,0,0,0,0,1,20241027,20241027
87688_8__573___,0,0,0,0,0,0,1,20241027,20241027
87689_8__573___,0,0,0,0,0,0,1,20241027,20241027
87690_8__573___,0,0,0,0,0,0,1,20241027,20241027
87691_8__573___,0,0,0,0,0,0,1,20241027,20241027
87692_8__573___,0,0,0,0,0,0,1,20241027,20241027
87693_8__573___,0,0,0,0,0,0,1,20241027,20241027
87728_8__573___,1,0,0,0,0,0,0,20241028,20241028
87729_8__573___,1,0,0,0,0,0,0,20241028,20241028
87730_8__573___,1,0,0,0,0,0,0,20241028,20241028
87731_8__573___,1,0,0,0,0,0,0,20241028,20241028
87732_8__573___,1,0,0,0,0,0,0,20241028,20241028
87733_8__573___,1,0,0,0,0,0,0,20241028,20241028
87734_8__573___,1,0,0,0,0,0,0,20241028,20241028
87735_8__573___,1,0,0,0,0,0,0,20241028,20241028
87736_8__573___,1,0,0,0,0,0,0,20241028,20241028
87737_8__573___,1,0,0,0,0,0,0,20241028,20241028
87738_8__573___,1,0,0,0,0,0,0,20241028,20241028
87739_8__573___,1,0,0,0,0,0,0,20241028,20241028
87098_8__573___,1,1,1,1,0,0,0,20241029,20251127
87099_8__573___,1,1,1,1,0,0,0,20241029,20251127
87100_8__573___,1,1,1,1,0,0,0,20241029,20251127
87101_8__573___,1,1,1,1,0,0,0,20241029,20251127
87102_8__573___,1,1,1,1,0,0,0,20241029,20251127
87103_8__573___,1,1,1,1,0,0,0,20241029,20251127
87104_8__573___,1,1,1,1,0,0,0,20241029,20251127
87105_8__573___,1,1,1,1,0,0,0,20241029,20251127
87106_8__573___,1,1,1,1,0,0,0,20241029,20251127
87107_8__573___,1,1,1,1,0,0,0,20241029,20251127
87108_8__573___,1,1,1,1,0,0,0,20241029,20251127
87109_8__573___,1,1,1,1,0,0,0,20241029,20251127
87110_8__573___,1,1,1,1,0,0,0,20241029,20251127
87111_8__573___,1,1,1,1,0,0,0,20241029,20251127
87112_8__573___,1,1,1,1,0,0,0,20241029,20251127
87113_8__573___,1,1,1,1,0,0,0,20241029,20251127
87621_8__573___,0,0,0,1,0,0,0,20241031,20241031
87622_8__573___,0,0,0,1,0,0,0,20241031,20241031
87623_8__573___,0,0,0,1,0,0,0,20241031,20241031
87624_8__573___,0,0,0,1,0,0,0,20241031,20241031
87625_8__573___,0,0,0,1,0,0,0,20241031,20241031
87626_8__573___,0,0,0,1,0,0,0,20241031,20241031
87627_8__573___,0,0,0,1,0,0,0,20241031,20241031
87628_8__573___,0,0,0,1,0,0,0,20241031,20241031
87629_8__573___,0,0,0,1,0,0,0,20241031,20241031
87630_8__573___,0,0,0,1,0,0,0,20241031,20241031
87631_8__573___,0,0,0,1,0,0,0,20241031,20241031
87632_8__573___,0,0,0,1,0,0,0,20241031,20241031
87633_8__573___,0,0,0,1,0,0,0,20241031,20241031
87634_8__573___,0,0,0,1,0,0,0,20241031,20241031
87635_8__573___,0,0,0,1,0,0,0,20241031,20241031
87636_8__573___,0,0,0,1,0,0,0,20241031,20241031
86788_8__573___,0,0,0,0,1,0,0,20241101,20241101
86789_8__573___,0,0,0,0,1,0,0,20241101,20241101
86790_8__573___,0,0,0,0,1,0,0,20241101,20241101
86791_8__573___,0,0,0,0,1,0,0,20241101,20241101
86792_8__573___,0,0,0,0,1,0,0,20241101,20241101
86793_8__573___,0,0,0,0,1,0,0,20241101,20241101
86794_8__573___,0,0,0,0,1,0,0,20241101,20241101
86504_8__573___,0,0,0,0,0,1,0,20241102,20251123
86505_8__573___,0,0,0,0,0,1,0,20241102,20251123
86506_8__573___,0,0,0,0,0,1,0,20241102,20251123
86507_8__573___,0,0,0,0,0,1,0,20241102,20251123
86508_8__573___,0,0,0,0,0,1,0,20241102,20251123
86509_8__573___,0,0,0,0,0,1,0,20241102,20251123
86510_8__573___,0,0,0,0,0,1,0,20241102,20251123
86511_8__573___,0,0,0,0,0,1,0,20241102,20251123
86512_8__573___,0,0,0,0,0,1,0,20241102,20251123
86513_8__573___,0,0,0,0,0,1,0,20241102,20251123
86514_8__573___,0,0,0,0,0,1,0,20241102,20251123
87694_8__574___,0,0,0,0,0,0,1,20241027,20241027
87695_8__574___,0,0,0,0,0,0,1,20241027,20241027
87696_8__574___,0,0,0,0,0,0,1,20241027,20241027
87697_8__574___,0,0,0,0,0,0,1,20241027,20241027
87725_8__574___,1,0,0,0,0,0,0,20241028,20241028
87740_8__574___,1,0,0,0,0,0,0,20241028,20241028
87741_8__574___,1,0,0,0,0,0,0,20241028,20241028
87742_8__574___,1,0,0,0,0,0,0,20241028,20241028
87743_8__574___,1,0,0,0,0,0,0,20241028,20241028
87744_8__574___,1,0,0,0,0,0,0,20241028,20241028
87745_8__574___,1,0,0,0,0,0,0,20241028,20241028
87746_8__574___,1,0,0,0,0,0,0,20241028,20241028
87747_8__574___,1,0,0,0,0,0,0,20241028,20241028
87748_8__574___,1,0,0,0,0,0,0,20241028,20241028
87749_8__574___,1,0,0,0,0,0,0,20241028,20241028
87750_8__574___,1,0,0,0,0,0,0,20241028,20241028
87751_8__574___,1,0,0,0,0,0,0,20241028,20241028
87752_8__574___,1,0,0,0,0,0,0,20241028,20241028
87753_8__574___,1,0,0,0,0,0,0,20241028,20241028
87754_8__574___,1,0,0,0,0,0,0,20241028,20241028
87755_8__574___,1,0,0,0,0,0,0,20241028,20241028
87756_8__574___,1,0,0,0,0,0,0,20241028,20241028
87757_8__574___,1,0,0,0,0,0,0,20241028,20241028
87758_8__574___,1,0,0,0,0,0,0,20241028,20241028
87759_8__574___,1,0,0,0,0,0,0,20241028,20241028
87760_8__574___,1,0,0,0,0,0,0,20241028,20241028
87761_8__574___,1,0,0,0,0,0,0,20241028,20241028
87762_8__574___,1,0,0,0,0,0,0,20241028,20241028
87067_8__574___,1,1,1,1,0,0,0,20241029,20251127
87077_8__574___,1,1,1,1,0,0,0,20241029,20251127
87097_8__574___,1,1,1,1,0,0,0,20241029,20251127
87114_8__574___,1,1,1,1,0,0,0,20241029,20251127
87115_8__574___,1,1,1,1,0,0,0,20241029,20251127
87116_8__574___,1,1,1,1,0,0,0,20241029,20251127
87117_8__574___,1,1,1,1,0,0,0,20241029,20251127
87118_8__574___,1,1,1,1,0,0,0,20241029,20251127
87119_8__574___,1,1,1,1,0,0,0,20241029,20251127
87120_8__574___,1,1,1,1,0,0,0,20241029,20251127
87121_8__574___,1,1,1,1,0,0,0,20241029,20251127
87122_8__574___,1,1,1,1,0,0,0,20241029,20251127
87123_8__574___,1,1,1,1,0,0,0,20241029,20251127
87124_8__574___,1,1,1,1,0,0,0,20241029,20251127
87125_8__574___,1,1,1,1,0,0,0,20241029,20251127
87126_8__574___,1,1,1,1,0,0,0,20241029,20251127
87127_8__574___,1,1,1,1,0,0,0,20241029,20251127
87128_8__574___,1,1,1,1,0,0,0,20241029,20251127
87129_8__574___,1,1,1,1,0,0,0,20241029,20251127
87130_8__574___,1,1,1,1,0,0,0,20241029,20251127
87131_8__574___,1,1,1,1,0,0,0,20241029,20251127
87132_8__574___,1,1,1,1,0,0,0,20241029,20251127
87133_8__574___,1,1,1,1,0,0,0,20241029,20251127
87134_8__574___,1,1,1,1,0,0,0,20241029,20251127
87135_8__574___,1,1,1,1,0,0,0,20241029,20251127
87136_8__574___,1,1,1,1,0,0,0,20241029,20251127
87137_8__574___,1,1,1,1,0,0,0,20241029,20251127
87138_8__574___,1,1,1,1,0,0,0,20241029,20251127
87139_8__574___,1,1,1,1,0,0,0,20241029,20251127
87140_8__574___,1,1,1,1,0,0,0,20241029,20251127
87589_8__574___,0,0,0,1,0,0,0,20241031,20241031
87600_8__574___,0,0,0,1,0,0,0,20241031,20241031
87620_8__574___,0,0,0,1,0,0,0,20241031,20241031
87637_8__574___,0,0,0,1,0,0,0,20241031,20241031
87638_8__574___,0,0,0,1,0,0,0,20241031,20241031
87639_8__574___,0,0,0,1,0,0,0,20241031,20241031
87640_8__574___,0,0,0,1,0,0,0,20241031,20241031
87641_8__574___,0,0,0,1,0,0,0,20241031,20241031
87642_8__574___,0,0,0,1,0,0,0,20241031,20241031
87643_8__574___,0,0,0,1,0,0,0,20241031,20241031
87644_8__574___,0,0,0,1,0,0,0,20241031,20241031
87645_8__574___,0,0,0,1,0,0,0,20241031,20241031
87646_8__574___,0,0,0,1,0,0,0,20241031,20241031
87647_8__574___,0,0,0,1,0,0,0,20241031,20241031
87648_8__574___,0,0,0,1,0,0,0,20241031,20241031
87649_8__574___,0,0,0,1,0,0,0,20241031,20241031
87650_8__574___,0,0,0,1,0,0,0,20241031,20241031
87651_8__574___,0,0,0,1,0,0,0,20241031,20241031
87652_8__574___,0,0,0,1,0,0,0,20241031,20241031
87653_8__574___,0,0,0,1,0,0,0,20241031,20241031
87654_8__574___,0,0,0,1,0,0,0,20241031,20241031
87655_8__574___,0,0,0,1,0,0,0,20241031,20241031
87656_8__574___,0,0,0,1,0,0,0,20241031,20241031
87657_8__574___,0,0,0,1,0,0,0,20241031,20241031
87658_8__574___,0,0,0,1,0,0,0,20241031,20241031
87659_8__574___,0,0,0,1,0,0,0,20241031,20241031
87660_8__574___,0,0,0,1,0,0,0,20241031,20241031
87661_8__574___,0,0,0,1,0,0,0,20241031,20241031
87662_8__574___,0,0,0,1,0,0,0,20241031,20241031
87663_8__574___,0,0,0,1,0,0,0,20241031,20241031
86795_8__574___,0,0,0,0,1,0,0,20241101,20241101
86796_8__574___,0,0,0,0,1,0,0,20241101,20241101
86797_8__574___,0,0,0,0,1,0,0,20241101,20241101
86798_8__574___,0,0,0,0,1,0,0,20241101,20241101
86515_8__574___,0,0,0,0,0,1,0,20241102,20251123
86516_8__574___,0,0,0,0,0,1,0,20241102,20251123
86517_8__574___,0,0,0,0,0,1,0,20241102,20251123
86518_8__574___,0,0,0,0,0,1,0,20241102,20251123
87698_8__575___,0,0,0,0,0,0,1,20241027,20241027
87699_8__575___,0,0,0,0,0,0,1,20241027,20241027
87763_8__575___,1,0,0,0,0,0,0,20241028,20241028
87764_8__575___,1,0,0,0,0,0,0,20241028,20241028
87765_8__575___,1,0,0,0,0,0,0,20241028,20241028
87766_8__575___,1,0,0,0,0,0,0,20241028,20241028
87141_8__575___,1,1,1,1,0,0,0,20241029,20251127
87142_8__575___,1,1,1,1,0,0,0,20241029,20251127
87143_8__575___,1,1,1,1,0,0,0,20241029,20251127
87144_8__575___,1,1,1,1,0,0,0,20241029,20251127
87664_8__575___,0,0,0,1,0,0,0,20241031,20241031
87665_8__575___,0,0,0,1,0,0,0,20241031,20241031
87666_8__575___,0,0,0,1,0,0,0,20241031,20241031
87667_8__575___,0,0,0,1,0,0,0,20241031,20241031
86799_8__575___,0,0,0,0,1,0,0,20241101,20241101
86800_8__575___,0,0,0,0,1,0,0,20241101,20241101
86519_8__575___,0,0,0,0,0,1,0,20241102,20251123
86520_8__575___,0,0,0,0,0,1,0,20241102,20251123
87747_8__591___,1,0,0,0,0,0,0,20241028,20241028
87767_8__591___,1,0,0,0,0,0,0,20241028,20241028
87768_8__591___,1,0,0,0,0,0,0,20241028,20241028
87769_8__591___,1,0,0,0,0,0,0,20241028,20241028
87770_8__591___,1,0,0,0,0,0,0,20241028,20241028
87120_8__591___,1,1,1,1,0,0,0,20241029,20251127
87145_8__591___,1,1,1,1,0,0,0,20241029,20251127
87146_8__591___,1,1,1,1,0,0,0,20241029,20251127
87147_8__591___,1,1,1,1,0,0,0,20241029,20251127
87148_8__591___,1,1,1,1,0,0,0,20241029,20251127
87643_8__591___,0,0,0,1,0,0,0,20241031,20251031
87668_8__591___,0,0,0,1,0,0,0,20241031,20251031
87669_8__591___,0,0,0,1,0,0,0,20241031,20251031
87670_8__591___,0,0,0,1,0,0,0,20241031,20251031
87671_8__591___,0,0,0,1,0,0,0,20241031,20251031
87739_8__865___,1,0,0,0,0,0,0,20241028,20241028
87771_8__865___,1,0,0,0,0,0,0,20241028,20241028
87772_8__865___,1,0,0,0,0,0,0,20241028,20241028
87112_8__865___,1,1,1,1,0,0,0,20241029,20251127
87113_8__865___,1,1,1,1,0,0,0,20241029,20251127
87149_8__865___,1,1,1,1,0,0,0,20241029,20251127
87635_8__865___,0,0,0,1,0,0,0,20241031,20251031
87636_8__865___,0,0,0,1,0,0,0,20241031,20251031
87672_8__865___,0,0,0,1,0,0,0,20241031,20251031
87693_8_N_905___,0,0,0,0,0,0,1,20241027,20241027
87773_8_N_905___,1,0,0,0,0,0,0,20241028,20241028
87109_8_N_905___,1,1,1,1,0,0,0,20241029,20251127
87111_8_N_905___,1,1,1,1,0,0,0,20241029,20251127
87631_8_N_905___,0,0,0,1,0,0,0,20241031,20241031
87632_8_N_905___,0,0,0,1,0,0,0,20241031,20241031
87634_8_N_905___,0,0,0,1,0,0,0,20241031,20241031
86791_8_N_905___,0,0,0,0,1,0,0,20241101,20241101
86793_8_N_905___,0,0,0,0,1,0,0,20241101,20241101
86794_8_N_905___,0,0,0,0,1,0,0,20241101,20241101
86512_8_N_905___,0,0,0,0,0,1,0,20241102,20251123
86513_8_N_905___,0,0,0,0,0,1,0,20241102,20251123
86514_8_N_905___,0,0,0,0,0,1,0,20241102,20251123
87673_9__1__022_,0,0,0,0,0,0,1,20241027,20241027
87674_9__1__022_,0,0,0,0,0,0,1,20241027,20241027
87675_9__1__022_,0,0,0,0,0,0,1,20241027,20241027
87676_9__1__022_,0,0,0,0,0,0,1,20241027,20241027
87700_9__1__022_,1,0,0,0,0,0,0,20241028,20241028
87701_9__1__022_,1,0,0,0,0,0,0,20241028,20241028
87702_9__1__022_,1,0,0,0,0,0,0,20241028,20241028
87703_9__1__022_,1,0,0,0,0,0,0,20241028,20241028
87704_9__1__022_,1,0,0,0,0,0,0,20241028,20241028
87063_9__1__022_,1,1,1,1,0,0,0,20241029,20251127
87064_9__1__022_,1,1,1,1,0,0,0,20241029,20251127
87065_9__1__022_,1,1,1,1,0,0,0,20241029,20251127
87066_9__1__022_,1,1,1,1,0,0,0,20241029,20251127
87067_9__1__022_,1,1,1,1,0,0,0,20241029,20251127
87068_9__1__022_,1,1,1,1,0,0,0,20241029,20251127
87069_9__1__022_,1,1,1,1,0,0,0,20241029,20251127
87070_9__1__022_,1,1,1,1,0,0,0,20241029,20251127
87071_9__1__022_,1,1,1,1,0,0,0,20241029,20251127
87585_9__1__022_,0,0,0,1,0,0,0,20241031,20241031
87586_9__1__022_,0,0,0,1,0,0,0,20241031,20241031
87587_9__1__022_,0,0,0,1,0,0,0,20241031,20241031
87588_9__1__022_,0,0,0,1,0,0,0,20241031,20241031
87589_9__1__022_,0,0,0,1,0,0,0,20241031,20241031
87590_9__1__022_,0,0,0,1,0,0,0,20241031,20241031
87591_9__1__022_,0,0,0,1,0,0,0,20241031,20241031
87592_9__1__022_,0,0,0,1,0,0,0,20241031,20241031
87593_9__1__022_,0,0,0,1,0,0,0,20241031,20241031
86774_9__1__022_,0,0,0,0,1,0,0,20241101,20241101
86775_9__1__022_,0,0,0,0,1,0,0,20241101,20241101
86776_9__1__022_,0,0,0,0,1,0,0,20241101,20241101
86777_9__1__022_,0,0,0,0,1,0,0,20241101,20241101
86490_9__1__022_,0,0,0,0,0,1,0,20241102,20251123
86491_9__1__022_,0,0,0,0,0,1,0,20241102,20251123
86492_9__1__022_,0,0,0,0,0,1,0,20241102,20251123
86493_9__1__022_,0,0,0,0,0,1,0,20241102,20251123
87677_9__2__022_,0,0,0,0,0,0,1,20241027,20241027
87678_9__2__022_,0,0,0,0,0,0,1,20241027,20241027
87704_9__2__022_,1,0,0,0,0,0,0,20241028,20241028
87705_9__2__022_,1,0,0,0,0,0,0,20241028,20241028
87706_9__2__022_,1,0,0,0,0,0,0,20241028,20241028
87707_9__2__022_,1,0,0,0,0,0,0,20241028,20241028
87065_9__2__022_,1,1,1,1,0,0,0,20241029,20251127
87068_9__2__022_,1,1,1,1,0,0,0,20241029,20251127
87072_9__2__022_,1,1,1,1,0,0,0,20241029,20251127
87073_9__2__022_,1,1,1,1,0,0,0,20241029,20251127
87074_9__2__022_,1,1,1,1,0,0,0,20241029,20251127
87590_9__2__022_,0,0,0,1,0,0,0,20241031,20241031
87594_9__2__022_,0,0,0,1,0,0,0,20241031,20241031
87595_9__2__022_,0,0,0,1,0,0,0,20241031,20241031
87596_9__2__022_,0,0,0,1,0,0,0,20241031,20241031
87597_9__2__022_,0,0,0,1,0,0,0,20241031,20241031
86778_9__2__022_,0,0,0,0,1,0,0,20241101,20241101
86779_9__2__022_,0,0,0,0,1,0,0,20241101,20241101
86494_9__2__022_,0,0,0,0,0,1,0,20241102,20251123
86495_9__2__022_,0,0,0,0,0,1,0,20241102,20251123
87679_9__3__022_,0,0,0,0,0,0,1,20241027,20241027
87680_9__3__022_,0,0,0,0,0,0,1,20241027,20241027
87708_9__3__022_,1,0,0,0,0,0,0,20241028,20241028
87709_9__3__022_,1,0,0,0,0,0,0,20241028,20241028
87710_9__3__022_,1,0,0,0,0,0,0,20241028,20241028
87073_9__3__022_,1,1,1,1,0,0,0,20241029,20251127
87075_9__3__022_,1,1,1,1,0,0,0,20241029,20251127
87076_9__3__022_,1,1,1,1,0,0,0,20241029,20251127
87077_9__3__022_,1,1,1,1,0,0,0,20241029,20251127
87078_9__3__022_,1,1,1,1,0,0,0,20241029,20251127
87595_9__3__022_,0,0,0,1,0,0,0,20241031,20241031
87598_9__3__022_,0,0,0,1,0,0,0,20241031,20241031
87599_9__3__022_,0,0,0,1,0,0,0,20241031,20241031
87600_9__3__022_,0,0,0,1,0,0,0,20241031,20241031
87601_9__3__022_,0,0,0,1,0,0,0,20241031,20241031
86778_9__3__022_,0,0,0,0,1,0,0,20241101,20241101
86780_9__3__022_,0,0,0,0,1,0,0,20241101,20241101
86781_9__3__022_,0,0,0,0,1,0,0,20241101,20241101
86494_9__3__022_,0,0,0,0,0,1,0,20241102,20251123
86496_9__3__022_,0,0,0,0,0,1,0,20241102,20251123
86497_9__3__022_,0,0,0,0,0,1,0,20241102,20251123
87673_9__4__022_,0,0,0,0,0,0,1,20241027,20241027
87674_9__4__022_,0,0,0,0,0,0,1,20241027,20241027
87675_9__4__022_,0,0,0,0,0,0,1,20241027,20241027
87676_9__4__022_,0,0,0,0,0,0,1,20241027,20241027
87711_9__4__022_,1,0,0,0,0,0,0,20241028,20241028
87712_9__4__022_,1,0,0,0,0,0,0,20241028,20241028
87713_9__4__022_,1,0,0,0,0,0,0,20241028,20241028
87073_9__4__022_,1,1,1,1,0,0,0,20241029,20251127
87079_9__4__022_,1,1,1,1,0,0,0,20241029,20251127
87080_9__4__022_,1,1,1,1,0,0,0,20241029,20251127
87081_9__4__022_,1,1,1,1,0,0,0,20241029,20251127
87595_9__4__022_,0,0,0,1,0,0,0,20241031,20241031
87602_9__4__022_,0,0,0,1,0,0,0,20241031,20241031
87603_9__4__022_,0,0,0,1,0,0,0,20241031,20241031
87604_9__4__022_,0,0,0,1,0,0,0,20241031,20241031
86774_9__4__022_,0,0,0,0,1,0,0,20241101,20241101
86775_9__4__022_,0,0,0,0,1,0,0,20241101,20241101
86776_9__4__022_,0,0,0,0,1,0,0,20241101,20241101
86777_9__4__022_,0,0,0,0,1,0,0,20241101,20241101
86490_9__4__022_,0,0,0,0,0,1,0,20241102,20251123
86491_9__4__022_,0,0,0,0,0,1,0,20241102,20251123
86492_9__4__022_,0,0,0,0,0,1,0,20241102,20251123
86493_9__4__022_,0,0,0,0,0,1,0,20241102,20251123
