service_id,date,exception_type
9999_8__191___,20241106,2
9999_8__196___,20241108,2
9999_8__196___,20241115,2
9999_8__196___,20241122,2
9999_8__199_A__,20241108,2
9999_8__199_A__,20241115,2
9999_8__199_A__,20241122,2
9999_8__220___,20241101,2
9999_8__222___,20241101,2
9999_8__231___,20241101,2
9999_8__254___,20241101,2
9999_8__FS2___,20241108,2
9999_8__FS2___,20241115,2
9999_8__FS2___,20241122,2
9999_9__1__108_,20241101,2
9999_9__2__104_,20241101,2
9999_9__3__148_,20241101,2
